family_id	read_estimated_bp	old_assembly_bp	new_assembly_bp	sensitivity_assembly_bp	old_read_ratio	new_read_ratio	old_new_ratio	predicted_missing_bp	observed_gain_bp	reference_state	prediction_state	eligibility	fate	outcome
TXF001105	1048.806	484.0	484.0	484.0	0.4614771463931366	0.4614771463931366	1.0	564.806	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001106	559.3169	1762.0	1762.0	1762.0	3.1502713399148137	3.1502713399148137	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001107	845.6837	968.0	2076.0	2076.0	1.1446359909739303	2.454818509568057	0.4662813102119461	0.0	1108.0	reference_collapse	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001108	853.9177	1324.0	1324.0	1324.0	1.5505007098459256	1.5505007098459256	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001109	531.0952	7152.0	7152.0	7152.0	13.466512218525041	13.466512218525041	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001110	900.9567	0.0	1653.0	1653.0	0.0	1.8347163631726142	0.0	900.9567	1653.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001111	667.9254	1851.0	1851.0	1851.0	2.7712675697016467	2.7712675697016467	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001112	128.5236	965.0	965.0	965.0	7.5083486612575445	7.5083486612575445	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001113	493.8967	618.0	618.0	618.0	1.2512737987518443	1.2512737987518443	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001114	1047.6597	1235.0	1235.0	1235.0	1.17881789287113	1.17881789287113	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001115	531.9186	989.0	989.0	989.0	1.8593070443485151	1.8593070443485151	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001116	364.1461	1086.0	1086.0	1086.0	2.982319459140164	2.982319459140164	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001117	304.3041	709.0	709.0	709.0	2.3299061695192407	2.3299061695192407	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001118	628.0469	3076.0	3076.0	3076.0	4.897723402503857	4.897723402503857	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001119	397.1387	1021.0	1021.0	1021.0	2.570890220469574	2.570890220469574	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001120	714.5163	1444.0	1444.0	1444.0	2.0209475976965114	2.0209475976965114	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001121	52.835	0.0	0.0	0.0	0.0	0.0	NA	52.835	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001122	653.7984	812.0	812.0	812.0	1.2419730608089588	1.2419730608089588	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001123	380.4124	740.0	740.0	740.0	1.9452573049669255	1.9452573049669255	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001124	933.0613	1079.0	1079.0	1079.0	1.1564084803431458	1.1564084803431458	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001125	3390.0404	5350.0	5350.0	5350.0	1.5781522839668813	1.5781522839668813	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001126	1478.897	0.0	1394.0	1394.0	0.0	0.9425943794598272	0.0	1478.897	1394.0	reference_collapse	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001127	367.7223	404.0	404.0	404.0	1.0986551536308784	1.0986551536308784	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001128	180.6159	771.0	771.0	771.0	4.268727171860284	4.268727171860284	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001129	280.7805	678.0	678.0	678.0	2.4146976018633772	2.4146976018633772	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001130	1277.2278	1462.0	1462.0	1462.0	1.1446665974542678	1.1446665974542678	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001131	221.8103	747.0	747.0	747.0	3.367742616100334	3.367742616100334	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001132	331.0243	7716.0	7716.0	7716.0	23.309467008917473	23.309467008917473	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001133	307.7349	775.0	775.0	775.0	2.5184013902875497	2.5184013902875497	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001134	506.1509	953.0	953.0	953.0	1.8828377070948605	1.8828377070948605	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001135	466.8697	855.0	855.0	855.0	1.8313460907829313	1.8313460907829313	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001136	3.6811	0.0	0.0	0.0	0.0	0.0	NA	3.6811	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001137	651.974	402.0	402.0	402.0	0.6165890050830247	0.6165890050830247	1.0	249.97400000000005	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001138	121.5004	685.0	685.0	685.0	5.637841521509395	5.637841521509395	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001139	285.0429	634.0	634.0	634.0	2.2242265988733627	2.2242265988733627	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001140	0.0	434.0	434.0	434.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001141	109.8517	456.0	456.0	456.0	4.151050916826959	4.151050916826959	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001142	450.0626	564.0	376.0	376.0	1.25315900499175	0.8354393366611668	1.5	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001143	433.7398	597.0	398.0	398.0	1.3764012433260677	0.9176008288840453	1.5	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001144	282.0641	655.0	655.0	655.0	2.322167195329005	2.322167195329005	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001145	458.9101	2301.0	2301.0	2301.0	5.014053950871859	5.014053950871859	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001146	395.5969	603.0	603.0	603.0	1.5242788808506842	1.5242788808506842	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001147	155.0178	529.0	529.0	529.0	3.4125113374077043	3.4125113374077043	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001148	971.511	4277.0	4277.0	4277.0	4.402420559314305	4.402420559314305	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001149	164.1156	380.0	380.0	380.0	2.3154410671502283	2.3154410671502283	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001150	153.4759	574.0	574.0	574.0	3.7400008731012493	3.7400008731012493	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001151	0.0	388.0	388.0	388.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001152	206.0123	1014.0	1014.0	1014.0	4.922036208517646	4.922036208517646	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001153	332.5904	1131.0	1131.0	1131.0	3.400579210945355	3.400579210945355	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001154	0.0	273.0	273.0	273.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001155	171.8249	542.0	542.0	542.0	3.1543740168043164	3.1543740168043164	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001156	225.3703	355.0	355.0	355.0	1.575185372695515	1.575185372695515	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001157	1011.0425	375.0	375.0	375.0	0.37090428938447195	0.37090428938447195	1.0	636.0425	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001158	723.9169	842.0	842.0	842.0	1.163116926818534	1.163116926818534	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001159	145.1612	347.0	347.0	347.0	2.3904459318330242	2.3904459318330242	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001160	300.5826	381.0	381.0	381.0	1.2675384403488426	1.2675384403488426	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001161	210.985	415.0	415.0	415.0	1.9669644761475933	1.9669644761475933	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001162	46.1752	0.0	0.0	0.0	0.0	0.0	NA	46.1752	0.0	unresolved	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001163	440.6823	515.0	515.0	515.0	1.1686423530057821	1.1686423530057821	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001164	896.1535	1949.0	1949.0	1949.0	2.1748506254787823	2.1748506254787823	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001165	150.1662	699.0	699.0	699.0	4.654842434582482	4.654842434582482	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001166	132.6487	362.0	362.0	362.0	2.729012798466928	2.729012798466928	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001167	141.0522	460.0	460.0	460.0	3.2612040081615175	3.2612040081615175	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001168	59.7371	199.0	199.0	199.0	3.3312631513749413	3.3312631513749413	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001169	263.1016	580.0	580.0	580.0	2.2044715805605133	2.2044715805605133	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001170	181.5282	317.0	317.0	317.0	1.7462851501860317	1.7462851501860317	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001171	124.1482	328.0	328.0	328.0	2.6420036698075364	2.6420036698075364	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001172	221.5116	385.0	385.0	385.0	1.7380579617500844	1.7380579617500844	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001173	351.7103	900.0	900.0	900.0	2.5589242055180073	2.5589242055180073	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001174	280.1509	930.0	930.0	930.0	3.319639522842868	3.319639522842868	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001175	229.5116	225.0	225.0	225.0	0.9803426057767887	0.9803426057767887	1.0	4.511599999999987	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001176	200.5714	390.0	390.0	390.0	1.944444721430872	1.944444721430872	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001177	139.7848	234.0	234.0	234.0	1.6740017512633707	1.6740017512633707	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001178	397.28	1066.0	1066.0	1066.0	2.6832460732984296	2.6832460732984296	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001179	160.709	178.0	178.0	178.0	1.1075919830252194	1.1075919830252194	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001180	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001181	97.5006	523.0	523.0	523.0	5.364069554443767	5.364069554443767	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001182	400.396	1169.0	1169.0	1169.0	2.9196095865093556	2.9196095865093556	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001183	195.2112	230.0	230.0	230.0	1.1782110862491497	1.1782110862491497	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001184	150.9573	198.0	198.0	198.0	1.3116291825569217	1.3116291825569217	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001185	191.2395	413.0	413.0	413.0	2.1595956902209013	2.1595956902209013	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001186	167.9097	429.0	429.0	429.0	2.5549447113537815	2.5549447113537815	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001187	1.3078	108.0	108.0	108.0	82.58143447010245	82.58143447010245	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001188	164.4385	585.0	585.0	585.0	3.557561033456277	3.557561033456277	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001189	171.7523	399.0	399.0	399.0	2.3231129947022544	2.3231129947022544	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001190	234.8153	432.0	432.0	432.0	1.8397438327059608	1.8397438327059608	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001191	137.4599	254.0	254.0	254.0	1.8478116163331997	1.8478116163331997	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001192	140.3095	316.0	316.0	316.0	2.2521639660892525	2.2521639660892525	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001193	154.7998	772.0	772.0	772.0	4.987086546623445	4.987086546623445	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001194	157.149	193.0	193.0	193.0	1.2281338093147267	1.2281338093147267	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001195	156.3175	197.0	197.0	197.0	1.2602555695939355	1.2602555695939355	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001196	162.162	224.0	224.0	224.0	1.381334714668048	1.381334714668048	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001197	144.7737	374.0	374.0	374.0	2.583342140181539	2.583342140181539	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001198	43.2287	228.0	228.0	228.0	5.274273804208778	5.274273804208778	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001199	165.7705	372.0	372.0	372.0	2.2440663447356437	2.2440663447356437	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001200	342.003	1118.0	1118.0	1118.0	3.2689771727148593	3.2689771727148593	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001201	124.3178	159.0	159.0	159.0	1.2789801621328563	1.2789801621328563	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001202	86.9659	226.0	226.0	226.0	2.598719728077327	2.598719728077327	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001203	0.0	188.0	188.0	188.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001204	286.9803	408.0	408.0	408.0	1.4217003745553267	1.4217003745553267	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001205	152.6364	456.0	456.0	456.0	2.9874918433610853	2.9874918433610853	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001206	128.9514	320.0	320.0	320.0	2.481555066482411	2.481555066482411	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001207	0.339	51.0	51.0	51.0	150.44247787610618	150.44247787610618	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001208	111.5954	295.0	295.0	295.0	2.643478136195578	2.643478136195578	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001209	162.5818	358.0	358.0	358.0	2.2019684860175004	2.2019684860175004	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001210	109.3996	336.0	464.0	464.0	3.0713092186808724	4.241331778178348	0.7241379310344828	0.0	128.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001211	0.0	244.0	244.0	244.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001212	153.3791	304.0	304.0	304.0	1.9820171066331724	1.9820171066331724	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001213	370.5638	1438.0	1438.0	1438.0	3.880573331771749	3.880573331771749	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001214	119.0787	265.0	265.0	265.0	2.2254189876107144	2.2254189876107144	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001215	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001216	127.4984	248.0	248.0	248.0	1.9451224485954333	1.9451224485954333	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001217	110.8204	181.0	181.0	181.0	1.6332732962523144	1.6332732962523144	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001218	115.9546	305.0	305.0	305.0	2.630339805406599	2.630339805406599	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001219	115.1069	156.0	156.0	156.0	1.3552619347754131	1.3552619347754131	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001220	340.6226	967.0	967.0	967.0	2.83891908522805	2.83891908522805	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001221	857.8894	108.0	108.0	108.0	0.12589035369827392	0.12589035369827392	1.0	749.8894	0.0	reference_retained	predicted_collapse	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001222	107.3088	267.0	267.0	267.0	2.488146358919306	2.488146358919306	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001223	225.6287	794.0	794.0	794.0	3.5190558647902503	3.5190558647902503	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001224	125.5448	344.0	344.0	344.0	2.740057732379199	2.740057732379199	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001225	129.2905	562.0	562.0	562.0	4.34680042230481	4.34680042230481	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001226	113.3391	147.0	147.0	147.0	1.2969928294825	1.2969928294825	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001227	67.2446	136.0	136.0	136.0	2.022467231569524	2.022467231569524	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001228	109.3431	252.0	252.0	252.0	2.304672174101521	2.304672174101521	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001229	69.5049	215.0	215.0	215.0	3.0933070905792253	3.0933070905792253	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001230	91.5431	257.0	257.0	257.0	2.8074207668300506	2.8074207668300506	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001231	210.9527	278.0	278.0	278.0	1.317830964002831	1.317830964002831	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001232	63.7411	175.0	175.0	175.0	2.745481329942533	2.745481329942533	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001233	121.4278	267.0	267.0	267.0	2.198837498497049	2.198837498497049	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001234	16.4681	158.0	158.0	158.0	9.594306568456592	9.594306568456592	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001235	0.0	161.0	161.0	161.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001236	262.6415	619.0	619.0	619.0	2.3568247972997414	2.3568247972997414	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001237	67.9308	273.0	273.0	273.0	4.01879559787313	4.01879559787313	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001238	0.0	126.0	126.0	126.0	NA	NA	1.0	0.0	0.0	reference_retained	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001239	0.0	0.0	0.0	0.0	NA	NA	NA	0.0	0.0	unresolved	unresolved	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001240	225.0232	257.0	257.0	257.0	1.1421044585624949	1.1421044585624949	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001241	115.7285	185.0	185.0	185.0	1.598569064664279	1.598569064664279	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001242	112.9516	300.0	300.0	300.0	2.656004872883607	2.656004872883607	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001243	103.6358	133.0	133.0	133.0	1.2833403129034562	1.2833403129034562	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001244	103.329	240.0	240.0	240.0	2.322678047789101	2.322678047789101	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001245	79.079	259.0	259.0	259.0	3.2752058068513765	3.2752058068513765	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001246	84.7621	162.0	162.0	162.0	1.9112315527812547	1.9112315527812547	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001247	742.4919	5413.0	5413.0	5413.0	7.290315220947192	7.290315220947192	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001248	109.9889	253.0	253.0	253.0	2.300232114331537	2.300232114331537	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001249	94.32	226.0	226.0	226.0	2.396098388464801	2.396098388464801	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001250	122.122	232.0	232.0	232.0	1.8997396046576374	1.8997396046576374	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001251	196.6481	988.0	988.0	988.0	5.024203132397415	5.024203132397415	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001252	176.6765	233.0	233.0	233.0	1.3187945199276643	1.3187945199276643	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001253	160.2004	704.0	704.0	704.0	4.394495893892899	4.394495893892899	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001254	20.02	142.0	142.0	142.0	7.092907092907093	7.092907092907093	1.0	0.0	0.0	reference_retained	predicted_old_excess	not_source_eligible	new_reference_below_primary_min_bp	NA
TXF001255	220.995	249.0	249.0	249.0	1.1267223240344804	1.1267223240344804	1.0	0.0	0.0	reference_retained	predicted_retained	not_source_eligible	new_reference_below_primary_min_bp	NA
