prediction_index	read_id	start	end	period	matched_truth_index	truth_family_id	iou	status
991	r000003453	0	17844	171	991	megabase_171	1.0	matched
992	r000003457	14347	21019	421	992	f052	1.0	matched
993	r000003458	2	12558	171	993	megabase_171	0.9998407389711738	matched
994	r000003461	0	14327	171	994	megabase_171	1.0	matched
995	r000003462	0	2749	421	995	f047	1.0	matched
996	r000003464	9300	10197	61	996	f005	0.9988851727982163	matched
997	r000003466	3987	5217	61	997	f002	0.991869918699187	matched
998	r000003473	0	8031	171	998	f033	1.0	matched
999	r000003474	9962	17439	421	999	f051	1.0	matched
1000	r000003478	0	17809	421	1000	f052	1.0	matched
1001	r000003481	0	10877	171	1001	megabase_171	1.0	matched
1002	r000003483	0	12567	171	1002	f026	1.0	matched
1003	r000003484	0	12007	171	1003	megabase_171	1.0	matched
1004	r000003485	0	17726	171	1004	megabase_171	1.0	matched
1005	r000003488	7985	11406	171	1005	f022	0.9997076878105817	matched
1006	r000003494	4989	6219	61	1006	f002	0.991869918699187	matched
1007	r000003497	0	11667	421	1007	f043	1.0	matched
1008	r000003499	1	9716	171	1008	megabase_171	0.9998970769864142	matched
1009	r000003503	0	13534	421	1009	f053	1.0	matched
1010	r000003505	0	12203	171	1010	megabase_171	1.0	matched
1011	r000003506	0	10792	171	1011	megabase_171	1.0	matched
1012	r000003511	0	13858	171	1012	megabase_171	1.0	matched
1013	r000003512	6151	9571	171	1013	f019	1.0	matched
1014	r000003516	2	10507	171	1014	megabase_171	0.9998096507090511	matched
1015	r000003517	0	15157	171	1015	megabase_171	0.999934028235915	matched
1016	r000003518	0	2533	171	1016	megabase_171	1.0	matched
1017	r000003522	2128	9647	171	1017	f031	1.0	matched
1018	r000003529	5535	12111	421	1018	f037	0.9996958637469586	matched
1019	r000003537	0	15448	421	1019	f048	1.0	matched
1020	r000003541	0	11314	421	1020	f053	1.0	matched
1021	r000003543	11761	13309	421	1021	f050	1.0	matched
1022	r000003544	0	12155	421	1022	f050	1.0	matched
1023	r000003546	0	15089	171	1023	megabase_171	1.0	matched
1024	r000003548	0	11692	171	1024	megabase_171	1.0	matched
1025	r000003553	8152	10594	171	1025	f027	1.0	matched
1026	r000003558	0	5927	171	1026	f028	1.0	matched
1027	r000003562	0	17098	421	1027	f048	1.0	matched
1028	r000003566	16763	18624	171	1028	f035	1.0	matched
1029	r000003567	0	13632	421	1029	f050	1.0	matched
1030	r000003568	0	13965	171	1030	megabase_171	1.0	matched
1031	r000003569	0	12492	421	1031	f053	1.0	matched
1032	r000003571	0	11609	421	1032	f052	1.0	matched
1033	r000003573	1	8689	171	1033	megabase_171	0.9998849119576476	matched
1034	r000003574	0	16079	171	1034	megabase_171	1.0	matched
1035	r000003575	0	15476	421	1035	f052	1.0	matched
1036	r000003577	1	8164	421	1036	f038	0.9998775110240078	matched
1037	r000003581	0	16045	421	1037	f048	1.0	matched
1038	r000003584	0	11550	421	1038	f054	1.0	matched
1039	r000003586	0	12368	171	1039	f034	1.0	matched
1040	r000003588	0	1496	61	1040	f015	1.0	matched
1041	r000003589	0	12794	421	1041	f043	1.0	matched
1042	r000003592	0	6063	61	1042	f014	0.9962064984331189	matched
1043	r000003594	0	13063	421	1043	f049	1.0	matched
1044	r000003596	0	12174	421	1044	f049	1.0	matched
1045	r000003597	2082	13786	61	1045	f016	0.9999145591250854	matched
1046	r000003598	6398	11278	61	1046	f010	1.0	matched
1047	r000003611	0	12726	171	1047	megabase_171	1.0	matched
1048	r000003614	0	18038	171	1048	megabase_171	1.0	matched
