family_id	monomer_id	monomer_length_bp	consensus_md5	gc_fraction	support_read_count	support_span_bp	mean_identity	low_complexity_flag	confidence	warning
TXF000907	TXM000907	123	817947bc774638582dcce884054560c3	0.2114	7	1831	0.8131	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000908	TXM000908	116	c7b7e30a5fe88e39768d141c05bd6479	0.5690	7	1800	0.8339	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000026-TXF000908;possible_higher_order_or_partial:TXF000028-TXF000908;possible_higher_order_or_partial:TXF000035-TXF000908;possible_higher_order_or_partial:TXF000173-TXF000908;possible_higher_order_or_partial:TXF000190-TXF000908
TXF000909	TXM000909	119	1e32c85d546caa7c4eda7b0bda4cb29d	0.3445	7	1763	0.8009	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000910	TXM000910	122	3904bb453f6bbd3a7be8c8147bdd67bc	0.3607	7	1752	0.9901	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000911	TXM000911	115	ca3f538ac5afa4237caf370feedc37e6	0.3304	7	1747	0.8057	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000912	TXM000912	115	0120d4446e5445044226da09ecb06198	0.3739	7	1717	0.8743	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000913	TXM000913	76	9c6cc103e7e5c18ff75dfce86c849ac1	0.1842	7	1716	0.9472	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000914	TXM000914	112	23233bd654a079182b71fbe8676ce199	0.1607	7	1679	0.9576	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000915	TXM000915	79	521f3638c394c693f29bec1be227db86	0.2405	7	1679	0.9088	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000916	TXM000916	30	ade83b110bb66e705132cebd95cbd53f	0.6667	7	1667	0.9205	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000917	TXM000917	116	eebc29952d6b73b6ad984adf0c2a7ce4	0.5086	7	1647	0.8114	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000918	TXM000918	113	f9de70d2d326b49095790f6e2b3c93e5	0.3186	7	1631	0.9643	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000919	TXM000919	98	8c324b1ef57847a452ebd363a2504bd6	0.2551	7	1620	0.8509	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000920	TXM000920	51	7ed8ef487f8b3495fffff7ec7f67eacf	0.5490	7	1607	0.8683	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000921	TXM000921	34	0986b1ddc3814cd92700403eac6ca9a9	0.3235	7	1585	0.8529	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000922	TXM000922	45	1b3d6edb8e597ccf87f3b7557763e565	0.3111	7	1583	0.9756	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000923	TXM000923	40	c4e8e3f1ecdeb6c910e7e2d434ee116a	0.1500	7	1581	0.9546	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000924	TXM000924	92	829ad4312b05f822c3957c38f1c69938	0.4239	7	1570	0.8960	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000925	TXM000925	109	ffeabe3d074eccb963e1b9b477e4d4bd	0.2844	7	1567	0.9316	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000926	TXM000926	36	36934227954f05fd876379632bbea575	0.4444	7	1566	0.8389	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000927	TXM000927	96	d0da931c8b6fa91b332348ce6fe6cd3e	0.1667	7	1554	0.8409	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000927-TXF001097
TXF000928	TXM000928	109	aed99af8415e35d6db6d11e81c2bebed	0.1560	7	1548	0.8535	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000929	TXM000929	101	ef0b3df067431de6aa0bfa88671b4c91	0.2376	7	1494	0.9074	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000930	TXM000930	88	f58546b758c33ac0d91cea47fbadabcb	0.4091	7	1471	0.9054	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000530-TXF000930;possible_higher_order_or_partial:TXF000930-TXF000960
TXF000931	TXM000931	102	fc5eb70bf443ac3d8a0f08ebacf60b3c	0.1176	7	1457	0.8997	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000378-TXF000931;possible_higher_order_or_partial:TXF000709-TXF000931
TXF000932	TXM000932	103	af2fc50e57b274b2e17a01fef563139d	0.4175	7	1457	0.8906	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000165-TXF000932
TXF000933	TXM000933	98	cbf048547875c8fc5f15f8bd5a8b3f2e	0.3776	7	1426	0.7914	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000934	TXM000934	95	fee79c9135ad95e246a86985d56c830f	0.4526	7	1415	0.8132	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000935	TXM000935	48	1784a3312f5b19880ab237c298c88e2f	0.1042	7	1412	0.8504	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000936	TXM000936	100	6ffa21ac7a0313b7ff7caa8a094ba00f	0.2200	7	1407	0.8778	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000937	TXM000937	40	d8a50cba659ecb20777db8ddbfc02525	0.3250	7	1394	0.9040	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000938	TXM000938	37	13df6dc25547f83b941807803711ca2f	0.3784	7	1389	0.8441	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000939	TXM000939	97	e55157536966fc57d6f567ef2b821260	0.3711	7	1378	0.9686	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000940	TXM000940	93	0f9f99785354101870be2c97826e74b6	0.3871	7	1359	0.9817	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000941	TXM000941	87	a5459290b00ed38f058c08bf6af6f772	0.3908	7	1350	0.7911	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000942	TXM000942	94	08fff447b55a351b03c402b8d1a5662c	0.2660	7	1334	0.8865	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000943	TXM000943	48	936a679bc4846b8168c3e34f64f6f74a	0.3958	7	1329	0.8994	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000944	TXM000944	51	03a61b95b219818dbbe51bf35c00b820	0.0980	7	1328	0.8841	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000945	TXM000945	47	1bf1b12945e3b9f9039031ece34edd87	0.2766	7	1324	0.8358	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000946	TXM000946	93	9ffa706fb579b4411be583f30a71152a	0.3871	7	1316	0.9311	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000947	TXM000947	60	fbbf3635fdacb8ae3a63b9307aebeca9	0.6000	7	1308	0.8114	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000948	TXM000948	33	0e29dc0f32fe67fb290aa18f68977e71	0.4848	7	1295	0.8431	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000949	TXM000949	90	e98521a7ab97bb34d8819648789f2500	0.3778	7	1292	0.8475	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000713-TXF000949
TXF000950	TXM000950	42	01aa4a820d3596bc814e58ec27045592	0.1905	7	1261	0.9029	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000951	TXM000951	86	061b2b1d6095447322a0c6dcb41a8005	0.3837	7	1247	0.7945	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000952	TXM000952	45	13faef483d31793d1153c384085d16f8	0.5778	7	1246	0.9398	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000953	TXM000953	41	715442be0f152abb757bd553e2e92631	0.4146	7	1241	0.8945	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000954	TXM000954	75	dd67c0ded0a83061ff9912917dfe04f9	0.4667	7	1227	0.7908	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000955	TXM000955	69	a2bdda5148204498249929675b432c16	0.3623	7	1225	0.9114	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000956	TXM000956	86	ee3bfc44f0f5859f8234524598d1e78f	0.3023	7	1224	0.9466	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000957	TXM000957	75	ff08c01174b8d903ff637d6be0cb7173	0.2400	7	1218	0.8454	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000958	TXM000958	82	720a05d5cda1dba999581b7e19838fc9	0.3171	7	1212	0.9674	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000959	TXM000959	33	85f2bd47dd96fd123544d3e5507c063c	0.3939	7	1204	0.9257	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000960	TXM000960	33	af0ed047bebdf42fe639f95f9640d85d	0.3333	7	1183	0.9270	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000057-TXF000960;possible_higher_order_or_partial:TXF000147-TXF000960;likely_redundant:TXF000530-TXF000960;possible_higher_order_or_partial:TXF000930-TXF000960;possible_higher_order_or_partial:TXF000960-TXF001737;likely_redundant:TXF000960-TXF001988
TXF000961	TXM000961	71	e4231b209213bbb396dc5635693f78e5	0.2113	7	1182	0.9077	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000962	TXM000962	76	258096a4cced9d9ecbc80994f54ba4b3	0.2763	7	1169	0.8043	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000963	TXM000963	36	e7385f3d4d1235329a970c162c7b9fa1	0.7778	7	1164	0.8923	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000964	TXM000964	80	0927b6e13a255c11a6fd880016986987	0.3000	7	1150	0.9696	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000965	TXM000965	72	92405401e3b46d41f3038bb298b8d52d	0.1250	7	1142	0.8775	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000966	TXM000966	79	fc966e6d77053a961e86d71f74120e51	0.4304	7	1120	0.9729	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000967	TXM000967	78	9f24f8cb72afbe56e149a211dab88b1d	0.3462	7	1114	0.8296	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000968	TXM000968	48	5643ee256e80daac8e0841c500218dbe	0.2708	7	1113	0.8313	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000969	TXM000969	67	8d5e85454d54959fe22e8d771ee09068	0.3284	7	1107	0.9640	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000970	TXM000970	78	001393729ad5ff2416caf9e91ce8d1f5	0.3718	7	1106	0.8172	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000971	TXM000971	78	507762a09e57dbce32e3ac400395b0d4	0.3590	7	1094	0.9545	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000972	TXM000972	70	21464e83c1ff093a7a6b2c07d941b228	0.3000	7	1092	0.8690	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000973	TXM000973	70	d9364c56c567278e4f19befe0991fe69	0.4429	7	1086	0.8480	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000974	TXM000974	77	3998149cb3bcf56db157c661d302d50e	0.1429	7	1084	0.9910	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000975	TXM000975	74	a8d6d8909b2489784371017c5dca780f	0.3108	7	1082	0.9471	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000976	TXM000976	70	0324fb0c7ebe993d63f275e945b55787	0.2143	7	1077	0.8588	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000977	TXM000977	67	fb12f4d349ccb95772c02111bd639df6	0.1642	7	1076	0.8615	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000978	TXM000978	43	cdeb3b6fe8ede979102ac02ada0be8bd	0.5116	7	1074	0.7795	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000979	TXM000979	73	0dce1b9e1d38d0a2071287958029c91f	0.2192	7	1071	0.9375	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000709-TXF000979
TXF000980	TXM000980	70	5f329517aba9c6a4749ce76e4bdd6874	0.5429	7	1065	0.8080	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF000090-TXF000980
TXF000981	TXM000981	72	241f772c1656df7620edfca03c0e978f	0.2778	7	1064	0.8625	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000982	TXM000982	74	537ef32f9288a503508d13b3f618190c	0.2027	7	1057	0.9730	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000983	TXM000983	44	9c1778986b976fae9cf0f5e5dfc29111	0.3409	7	1054	0.8154	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000984	TXM000984	74	5b1981fc26552878b6ad7a541719bb02	0.3514	7	1046	0.8699	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000985	TXM000985	47	78fecf22ce9cf3215b2fd46e83d1ada1	0.2979	7	1044	0.8169	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000986	TXM000986	45	d20cfe4170f0072f5087cda145e7e4d8	0.5556	7	1026	0.7826	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000987	TXM000987	66	e45fc904393e76fb96c2bdd7e454bfc4	0.4697	7	1014	0.9602	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000988	TXM000988	72	83fe98d6441dbc18ad90bcfec1fbab9c	0.5000	7	1006	0.9195	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000989	TXM000989	69	78037197a22bd2143964dfa5b169d7a1	0.2609	7	1005	0.9886	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000990	TXM000990	67	5e1f3bba51e3ca8bc025f3a4e404cebd	0.3433	7	1001	0.8553	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000991	TXM000991	69	a46e0469f69d75d0409da74a99d10658	0.7101	7	1001	0.8378	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000992	TXM000992	69	fe5a3bbb3e713c0f65db180b68404d01	0.1884	7	999	0.9769	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000993	TXM000993	52	623aa79108c783c745beb19cf337b993	0.5769	7	994	0.8370	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000994	TXM000994	58	6e748761fdfb1f6792398258fef74900	0.4138	7	992	0.8872	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000995	TXM000995	47	2dd0a355a92fd397b9fcffb8f048eb57	0.2340	7	990	0.8281	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000996	TXM000996	70	5df1c3756a6e69b8690d9a3038bf3c40	0.3000	7	987	0.9577	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000997	TXM000997	52	2dff8f0167cc0ffa4e158ebd3b9bb52e	0.3654	7	981	0.8979	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000998	TXM000998	67	b0d1eef8ae81fbc1b816027c47ccba18	0.3582	7	980	0.9315	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF000999	TXM000999	68	65a420e87e0e1290c7ef5cc8a677a9e8	0.2059	7	975	0.9660	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001000	TXM001000	67	9e3ad8c550a226051e875737ed49e2c2	0.1940	7	968	0.9662	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001001	TXM001001	69	44ab1b0755a9a41b624d27b475948dba	0.4058	7	967	0.8678	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001002	TXM001002	38	8b9aa30df13d3d601171ad48cddff8db	0.5789	7	957	0.8793	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001003	TXM001003	45	ab848dd68299c22c9ed5ebc0a3c6ee2b	0.5333	7	951	0.8301	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001004	TXM001004	66	9450a803ee50676be232a1dfef848c73	0.4697	7	931	0.9403	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001005	TXM001005	64	b13409dbe4769437fd6bcb60f4347fb0	0.3438	7	928	0.8446	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001006	TXM001006	60	4002e2fcfa2314dfc0dc9ca08837eaa2	0.2667	7	919	0.9119	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001007	TXM001007	60	2cf538e29f5d65e609bdc747fc5037c9	0.2000	7	918	0.8996	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001008	TXM001008	63	63eac307d26beaff1b8bae7373f554fa	0.2063	7	917	0.9553	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001009	TXM001009	61	8e6a4b005475dd4dd860235d2552e85e	0.2951	7	909	0.8406	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001010	TXM001010	57	f8abaec1ac7535b4550c64baa138be2b	0.1930	7	897	0.9137	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001011	TXM001011	58	4f12b3fcd28423d115491ff46f864d21	0.3103	7	890	0.9690	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001012	TXM001012	40	5c7abca36dc5f840580699382f5d39fb	0.3250	7	880	0.8986	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001013	TXM001013	60	bf2563aea4804ffcd4d9e458cdb507b2	0.3667	7	876	0.9169	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001014	TXM001014	36	2d8a39020820dfb78e79242299a86c64	0.5278	7	875	0.9213	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001015	TXM001015	51	f2ee0e4ccc991ba43f30a8b391c0284a	0.3333	7	873	0.9034	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001016	TXM001016	47	68124a419f0cc23c3818cdcc3d8d4195	0.3191	7	857	0.8225	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001017	TXM001017	35	6368795238080508a84e85a2c1321528	0.4571	7	838	0.9149	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001018	TXM001018	49	3b95dabadd2b707c703365bd471e9117	0.6122	7	831	0.9264	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001019	TXM001019	37	64df472d313d052d07bcfc1d02b30e09	0.5405	7	818	0.9294	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001020	TXM001020	42	bd6a63c8137812a034d3224045c40d52	0.2857	7	814	0.8000	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001021	TXM001021	45	ba505342205874ac4e42864a29c8560e	0.2889	7	805	0.8167	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95;possible_higher_order_or_partial:TXF001021-TXF001999
TXF001022	TXM001022	51	ecb1472f91e0b2a999788db0f28bb088	0.2941	7	797	0.8163	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001023	TXM001023	54	801b644f8317ee283a78fb59e204c2a7	0.3333	7	796	0.8641	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001024	TXM001024	54	a6e04aef17a4a6724451de7c7bd0b220	0.1852	7	796	0.9284	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001025	TXM001025	30	9bf6bb0be65c4f0372c951bc6244e883	0.3000	7	793	0.8229	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001026	TXM001026	51	5f8ab49e685ebade85bdd5aa1ce8fad6	0.4902	7	786	0.8672	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001027	TXM001027	54	4b27753865ed65cd71b379920bc7d72a	0.4259	7	784	0.8448	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001028	TXM001028	32	b2c8f36931f1b69d6ee563f90f1965e7	0.5312	7	784	0.9000	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001029	TXM001029	54	530eccb0de2a112929fa7e5a145bceac	0.2222	7	770	0.8393	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001030	TXM001030	37	63b3cd3e6bdf067ab6a32157f4cd3630	0.5135	7	770	0.8904	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001031	TXM001031	44	7e8879965780f666f67c9501588ae558	0.4318	7	769	0.9135	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001032	TXM001032	39	c89e09e6ae8a5596db8c83dad2885eb3	0.3077	7	766	0.8842	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001033	TXM001033	52	8058e3692a9be50592f761b45bbbcc80	0.3462	7	764	0.9975	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001034	TXM001034	50	0ced1f4667b9e305a39066e88c821c8e	0.2200	7	758	0.8751	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001035	TXM001035	53	deab9e2ca6f93ed641162032ec97025a	0.3019	7	749	0.9259	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001036	TXM001036	51	b30065a5516af350932ef8a2841d033c	0.2941	7	743	0.9033	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001037	TXM001037	47	9ede166fa62aedecc43c2303fdd3440f	0.2340	7	743	0.8148	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001038	TXM001038	51	a63d8a7d08765f2e22ef32c4c78ce60b	0.6275	7	742	0.8182	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001039	TXM001039	47	589b13c52079f509f6822d50cfb074ef	0.4255	7	738	0.8776	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001040	TXM001040	51	a2b53f7ac96def05c98ceca903d8147c	0.4118	7	735	0.9815	false	high	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001041	TXM001041	46	ad3629fc128ca95dcafce5358e877d61	0.3478	7	735	0.8033	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
TXF001042	TXM001042	41	f8f3dadab1c8c4b7bc2fe000a6f41149	0.3902	7	735	0.8381	false	medium	operational_monomer_cluster;observed_consensus_representative;uncalibrated_confidence;cluster_identity=0.95
