read_id	candidate_id	cluster_id	family_id	representative_sha256	edit_distance_upper_bound	similarity_lower_bound	minimum_cluster_identity	compatible_cluster_count	alternative_cluster_ids	status	warning
ERR8666125.545648	TXC034124	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.545648	TXC034125	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	3	0.9903846153846154	0.95	1		assigned	
ERR8666125.545648	TXC034126	TXG000005	TXF000007	6a226ea2c980244e02201f9b7790074c79261549d199349781eb50a0e6f7199f	0	1.0	0.95	1		assigned	
ERR8666125.545648	TXC034127	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	3	0.9837837837837837	0.95	1		assigned	
ERR8666125.545648	TXC034128	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	0	1.0	0.95	1		assigned	
ERR8666125.545648	TXC034129	TXG000005	TXF000007	6a226ea2c980244e02201f9b7790074c79261549d199349781eb50a0e6f7199f	0	1.0	0.95	1		assigned	
ERR8666125.545648	TXC034130	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.545666	TXC034131	TXG000600	TXF000759	e6ff1cef576e31cb7c0502eb0812f46e5a1af1723ba3b4d0ef0d876dce97ab4a	0	1.0	0.95	1		assigned	
ERR8666125.545688	TXC034132	TXG003726	NA	62adae6e37be04910b65fedd6efabfb7db8c7374e3617882d81c0d93671c9256	0	1.0	0.95	1		below_minimum_support	
ERR8666125.545694	TXC034133	TXG000755	TXF000901	dc4792e4a66690b27334b9c571d3d672037296b6df3e1fcaf5a109cca89b6fbf	4	0.9710144927536232	0.95	1		assigned	
ERR8666125.545694	TXC034134	TXG000754	TXF000278	befeb64940e9703765d623339efefb3920c135a6c8a7fd4dbe57aee22588e251	5	0.962962962962963	0.95	1		assigned	
ERR8666125.545694	TXC034135	TXG001833	TXF000425	3227d7f68ca7d6cc21265045a775b8594bc932f77415ffaf3f0504d0facd8569	4	0.9771428571428571	0.95	1		assigned	
ERR8666125.545713	TXC034136	TXG007148	NA	5c6327005b71a436ca7e181645a98054d4b0a0e2f7abd1906a616936cc5abac0	3	0.9508196721311475	0.95	1		below_minimum_support	
ERR8666125.545713	TXC034137	TXG000982	TXF001441	f18f8d495c011045de0f6a9d455654f9aaeca8632c9be17c9bac3149451e223b	1	0.9722222222222222	0.95	1		assigned	
ERR8666125.545714	TXC034138	TXG000181	TXF000541	8d4ac1fa98b82ecc972fd49f46985619aeaae31875bbc3a3d6451ffdcbf171ea	0	1.0	0.95	1		assigned	
ERR8666125.545730	TXC034139	TXG000020	TXF000021	d96773e0edf4771297d2fdac5672ce9bba7449e6162a37c075b448150869f4ae	0	1.0	0.95	1		assigned	
ERR8666125.545776	TXC034140	TXG000037	TXF000059	971d6368852c40caac6bfb3bb72d3ecf52c93276d5caaa733513f7454eac3e4b	0	1.0	0.95	1		assigned	
ERR8666125.545776	TXC034141	TXG000019	TXF000034	667de5473909f03d304bc84aa007e867b6a09ca91a9d6ae79d7d6cf237317074	0	1.0	0.95	1		assigned	
ERR8666125.545791	TXC034142	TXG001988	TXF001707	6cb416b3d22c2e2d7f0c163fc02ef5a4ccd0f0923857ca9d0a4157b994728c90	0	1.0	0.95	1		assigned	
ERR8666125.545791	TXC034143	TXG004048	NA	c79889b889acf1cea916191da076aed7c5ba9d1188d54614facb8d8c5390845d	0	1.0	0.95	1		below_minimum_support	
ERR8666125.545791	TXC034144	TXG001117	TXF000057	8f738f59471b8245beab9050d450b7e5e783a1cfa4c9edcfc4c1801df2ff0a27	16	0.9512195121951219	0.95	1		assigned	
ERR8666125.545811	TXC034145	TXG000454	TXF000654	785fbac1b65da6eb42873b82ac2bce0f68540a8df58c2149f828c6015b1e5c11	0	1.0	0.95	1		assigned	
ERR8666125.545811	TXC034146	TXG000752	TXF000636	e6d1167198b0c3682af7b1002395c3a88691333d813fdd7dd82df219970dd6dc	0	1.0	0.95	1		assigned	
ERR8666125.545811	TXC034147	TXG000752	TXF000636	e6d1167198b0c3682af7b1002395c3a88691333d813fdd7dd82df219970dd6dc	2	0.9574468085106383	0.95	1		assigned	
ERR8666125.545811	TXC034148	TXG002485	NA	18401f81c2ed11033325a7ba27ca64749d6c26e360f4b434fcbbd09da9b6a540	0	1.0	0.95	1		below_minimum_support	
ERR8666125.545833	TXC034149	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	12	0.9775280898876404	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.545839	TXC034150	TXG000826	TXF000361	5ba8b2fbe3cdd07e9d9f00701c9874d4dd53f1269482bf383835d34912e6b87c	0	1.0	0.95	1		assigned	
ERR8666125.545857	TXC034151	TXG002668	NA	47dc2be18e5ca1ca3e4a8de3ae90866e5e7e2cc14c19ad4a231b6fd0f5bd68ac	0	1.0	0.95	1		below_minimum_support	
ERR8666125.545874	TXC034152	TXG000027	TXF000012	dde1786eb2cb400c0f5bfca0cfb1c06b33fbbb943986ae6a8c29bf5c5907960e	2	0.9962546816479401	0.95	1		assigned	
ERR8666125.545892	TXC034153	TXG004042	NA	faea266da7742bbc60cd415623276cf5b16fcbb90c65bb10d386b29669b9e533	0	1.0	0.95	1		below_minimum_support	
ERR8666125.545901	TXC034154	TXG000005	TXF000007	6a226ea2c980244e02201f9b7790074c79261549d199349781eb50a0e6f7199f	3	0.9741379310344828	0.95	1		assigned	
ERR8666125.545901	TXC034155	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	5	0.983974358974359	0.95	1		assigned	
ERR8666125.545901	TXC034156	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.545901	TXC034157	TXG000005	TXF000007	6a226ea2c980244e02201f9b7790074c79261549d199349781eb50a0e6f7199f	4	0.9655172413793104	0.95	2	TXG000101	assigned	multiple_compatible_clusters
ERR8666125.545901	TXC034158	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	5	0.983974358974359	0.95	1		assigned	
ERR8666125.545901	TXC034159	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	1	0.9945945945945946	0.95	1		assigned	
ERR8666125.545954	TXC034160	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	1	0.9945945945945946	0.95	1		assigned	
ERR8666125.545954	TXC034161	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	4	0.9871794871794872	0.95	1		assigned	
ERR8666125.545954	TXC034162	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.545954	TXC034163	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	3	0.9903846153846154	0.95	1		assigned	
ERR8666125.545984	TXC034164	TXG001921	TXF000145	258851e5def6966cebada5e1410f33d6fcfdbb7d139eaa1e7372f6c4e7c022d4	3	0.9620253164556962	0.95	1		assigned	
ERR8666125.545984	TXC034165	TXG006437	NA	a67c8a9a73e508b56f2fe3f87496dbf495a0e7e31fd2c6b626dc6f1a8c0d0aa3	0	1.0	0.95	1		below_minimum_support	
ERR8666125.545986	TXC034166	TXG000048	TXF000056	5ccb830a60e0931e723c5c901f7a4d18669e8932d0634ec8e020dd8fc64bc04f	0	1.0	0.95	1		assigned	
ERR8666125.545986	TXC034167	TXG002134	TXF000180	659ce6e6b4ab8b86d4a5fb5ae0391b5e1d650777ad28407049704afcf51a7a24	2	0.975609756097561	0.95	1		assigned	
ERR8666125.545986	TXC034168	TXG000878	TXF000090	749e3540b27b49ada154395ec5aa2c5235f93ad7022f7a804c7b2d83ec6214d2	3	0.9571428571428572	0.95	1		assigned	
ERR8666125.545986	TXC034169	TXG002134	TXF000180	659ce6e6b4ab8b86d4a5fb5ae0391b5e1d650777ad28407049704afcf51a7a24	3	0.9634146341463414	0.95	1		assigned	
ERR8666125.545994	TXC034170	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	8	0.9550561797752809	0.95	1		assigned	
ERR8666125.545994	TXC034171	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	8	0.9550561797752809	0.95	1		assigned	
ERR8666125.545994	TXC034172	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	8	0.9550561797752809	0.95	1		assigned	
ERR8666125.545994	TXC034173	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	8	0.9550561797752809	0.95	1		assigned	
ERR8666125.546001	TXC034174	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	2	0.9962546816479401	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.546007	TXC034175	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	0	1.0	0.95	1		assigned	
ERR8666125.546024	TXC034176	TXG003223	NA	146ca8d8b8b3ca862e271884f8abdf7f85b2ba32769825c21087885a19107fd8	4	0.9523809523809523	0.95	1		below_minimum_support	
ERR8666125.546024	TXC034177	TXG004793	TXF001115	721177e1683a8a0ee417c7977fa08670446a2facbe9f360b197f337bae85aa3e	10	0.9826989619377162	0.95	1		assigned	
ERR8666125.546046	TXC034178	TXG000083	TXF000215	950aa55a316b88f052315c6c9f53d9dbbd3162f3e4a778794e8d5ce189a3281e	0	1.0	0.95	1		assigned	
ERR8666125.546051	TXC034179	TXG000033	TXF000020	3e5e72e776532d170d012aa90ce1684165199f43cb9ed695eb00c0fa35722fd7	1	0.9979919678714859	0.95	1		assigned	
ERR8666125.546051	TXC034180	TXG000033	TXF000020	3e5e72e776532d170d012aa90ce1684165199f43cb9ed695eb00c0fa35722fd7	0	1.0	0.95	1		assigned	
ERR8666125.546075	TXC034181	TXG004151	NA	d8b871db3ea67cd40e84bdcd6da733a8793b3539c728fc67301f7c55825411b5	1	0.9791666666666666	0.95	1		below_minimum_support	
ERR8666125.546075	TXC034182	TXG002950	NA	3231e2f05c93f8fe08244cd44727617e4caaed1aa6de59d95bc99b869f0268ce	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546105	TXC034183	TXG000116	TXF000277	19ef1e7dc0e5050a97a707321f076d72eb5fdc81ea642c302900d0d6afa80fa2	6	0.9574468085106383	0.95	1		assigned	
ERR8666125.546105	TXC034184	TXG000214	TXF000234	351d037a1b3220623d0db025bcf8e4dd1bd4a0a4268e1f52b6330d141da02712	2	0.9770114942528736	0.95	1		assigned	
ERR8666125.546106	TXC034185	TXG002001	NA	c488629da5b37d7e7c5d078c9ee1796d2c20f8a2d1c2bd3988304f34f1b8c7b9	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546106	TXC034186	TXG005033	NA	75f68155c3794d9b796be3a9090b00c56d47005d055098dec9732672e7d6c7b1	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546113	TXC034187	TXG000007	TXF000015	00e3063a408d51a85e72462ae81579fa4cacef047e5c8eac411c7f70a529c253	0	1.0	0.95	1		assigned	
ERR8666125.546143	TXC034188	TXG000880	TXF001368	a2a7e15b9cd3ae75d67ceb3e85bdcb3897a2de2380fb13a8db73eed8e851c2ae	0	1.0	0.95	1		assigned	
ERR8666125.546164	TXC034189	TXG000166	TXF000127	2b28821a14ad3cce4b653c2191c9c8e981f27e4db9335e69f9054e872b30ffd9	0	1.0	0.95	1		assigned	
ERR8666125.546213	TXC034190	TXG000422	TXF001147	59e6e66af0c3f6d6bc98e07455eca4ad758f884be309a0ee53631eef5eac466e	0	1.0	0.95	1		assigned	
ERR8666125.546310	TXC034191	TXG002300	NA	6901a0928d9b99f13c98cc89fce98cc07fb5044fe817bc29a54422f22db101e8	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546310	TXC034192	TXG001451	NA	f40ecf43ea56fa75570e76d0a2b636d7ea9b431ee3b44dcc912cafcaf9e71960	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546340	TXC034193	TXG003289	TXF001741	54bfad1f26eb962b3fb37e7a9b02e76d198752473b45c55e4fa9ab25a989f2ca	0	1.0	0.95	1		assigned	
ERR8666125.546340	TXC034194	TXG003206	TXF001200	26bef63e2edebd1f0e853a5991c5cb11a4ad21b564048ff991a0b3bfaac5fe61	1	0.9927536231884058	0.95	1		assigned	
ERR8666125.546340	TXC034195	TXG000524	TXF000717	143bdcd54d83ef97080956797c69b021bfe232152b7a0a56f98d9eb99f4f09eb	1	0.9830508474576272	0.95	1		assigned	
ERR8666125.546376	TXC034196	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.546376	TXC034197	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	0	1.0	0.95	1		assigned	
ERR8666125.546376	TXC034198	TXG000050	TXF000036	e63aadf478beadcdc1f117a8390604b10865877eb114b83ec6a41f077517fd8b	1	0.9955947136563876	0.95	1		assigned	
ERR8666125.546376	TXC034199	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.546376	TXC034200	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	2	0.9935897435897436	0.95	1		assigned	
ERR8666125.546376	TXC034201	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.546443	TXC034202	TXG000002	TXF000008	482d01b1c67a3c60f70fe87f8c91f3596e74d830b47ce85820fbf8d4fd0af52e	0	1.0	0.95	1		assigned	
ERR8666125.546444	TXC034203	TXG003790	NA	3824c3d02bb1593b222c3f1b7053daf82015892c2537afea9e711053a6ef4c99	1	0.9841269841269842	0.95	1		below_minimum_support	
ERR8666125.546453	TXC034204	TXG005200	NA	a752006e19aa214ee94be3216bbbfafb6d50787cbd5a32056cdecd0e19f4cc94	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546453	TXC034205	TXG000027	TXF000012	dde1786eb2cb400c0f5bfca0cfb1c06b33fbbb943986ae6a8c29bf5c5907960e	10	0.9812734082397003	0.95	2	TXG000021	assigned	multiple_compatible_clusters
ERR8666125.546453	TXC034206	TXG000030	TXF000011	8875c9a82f60125a233291ea884ec27bf4573b36da50659dbc6b7f5ad7077aaf	0	1.0	0.95	1		assigned	
ERR8666125.546551	TXC034207	TXG000014	TXF000018	8546b4d68b3f512f18831705d4c4d3191463bc1fd3e751e58a2058a0f72e6a83	7	0.9606741573033708	0.95	1		assigned	
ERR8666125.546551	TXC034208	TXG001115	TXF000218	8d42a0c69b3c6274e194899b71b22a5f457e3e4398617225e2442b75b46e3818	6	0.9662921348314607	0.95	3	TXG000014;TXG000666	assigned	multiple_compatible_clusters
ERR8666125.546554	TXC034209	TXG000315	TXF000645	d6b65e5fa448475c0200b1745255303009d1ac42d2b9f98d49eb899b908f8370	0	1.0	0.95	1		assigned	
ERR8666125.546554	TXC034210	TXG000921	TXF000525	fa5cd5f069fd40b4f26f418f6c756fe86bfc5f8249ff52c3f2a44fc6974cbfe5	0	1.0	0.95	1		assigned	
ERR8666125.546554	TXC034211	TXG004009	NA	13bf651dd0f8bdb098a7319eebc090fdb4d4e12a79ec5ed2a02826a41428ad5d	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546579	TXC034212	TXG000009	TXF000013	230fa70872908ad34f137103841ef4e441aa5f145c7e6f629314566fed0f6bd1	0	1.0	0.95	1		assigned	
ERR8666125.546579	TXC034213	TXG000008	TXF000014	7207189a3d19308060be7b5ea0e462c3c4e75665de4242ad54422de22b6cd48a	0	1.0	0.95	1		assigned	
ERR8666125.546579	TXC034214	TXG006200	NA	17ebb8bf2982afa63a97d9d9f9e3f5ade108f8b76dd23d8f160b2740858e789d	4	0.9658119658119658	0.95	11	TXG000005;TXG000101;TXG006171;TXG006180;TXG006181;TXG006185;TXG006190;TXG006191;TXG006212;TXG006213	below_minimum_support	multiple_compatible_clusters
ERR8666125.546579	TXC034215	TXG000009	TXF000013	230fa70872908ad34f137103841ef4e441aa5f145c7e6f629314566fed0f6bd1	0	1.0	0.95	1		assigned	
ERR8666125.546579	TXC034216	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	3	0.9837837837837837	0.95	2	TXG000099	assigned	multiple_compatible_clusters
ERR8666125.546600	TXC034217	TXG006146	NA	f1758ccafebb8f175a8cff596faf21eb35ec498ed52d7fd82443e2488a932d5b	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546615	TXC034218	TXG000912	TXF001006	1f48c2c641f37fdc2f63004e73e8137b7f6e753eaecd6bcd09ee083181ccbe51	0	1.0	0.95	1		assigned	
ERR8666125.546620	TXC034219	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	8	0.9550561797752809	0.95	1		assigned	
ERR8666125.546630	TXC034220	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	4	0.9775280898876404	0.95	1		assigned	
ERR8666125.546630	TXC034221	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	4	0.9775280898876404	0.95	1		assigned	
ERR8666125.546630	TXC034222	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	6	0.9662921348314607	0.95	2	TXG000006	assigned	multiple_compatible_clusters
ERR8666125.546630	TXC034223	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	4	0.9775280898876404	0.95	2	TXG000010	assigned	multiple_compatible_clusters
ERR8666125.546630	TXC034224	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	7	0.9606741573033708	0.95	1		assigned	
ERR8666125.546630	TXC034225	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	10	0.9812734082397003	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.546669	TXC034226	TXG000400	TXF000799	1fbf81fe0aeb5de3d04f2b268663066c271890cb51fda5c8969eacb1c7a93c16	0	1.0	0.95	1		assigned	
ERR8666125.546669	TXC034227	TXG007564	NA	b52afd0661a47eb7e7f0d5b5d90759c5fa2884b79c5b309d1d75558b0c63d41f	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546695	TXC034228	TXG002518	NA	f022e6b59ecf8c753c98a48d55fe6a7ba9828b14c262cb25349dd3f0e02d4561	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546695	TXC034229	TXG005921	NA	e984598d2ad0297f2b01cf11dbdb997bd9c1c974be28c79b86748b7d53bc2872	3	0.9787234042553191	0.95	1		below_minimum_support	
ERR8666125.546713	TXC034230	TXG001829	TXF000156	1222e91c3e44ebbb8f4700fd13506c1bbfb26d7167762793e896e243d5881a66	0	1.0	0.95	1		assigned	
ERR8666125.546737	TXC034231	TXG000014	TXF000018	8546b4d68b3f512f18831705d4c4d3191463bc1fd3e751e58a2058a0f72e6a83	0	1.0	0.95	1		assigned	
ERR8666125.546737	TXC034232	TXG000665	TXF000565	c26fbc762fee95c2f0bcd1564b73f2707d5ee3ba14bde1337b0ade2683798f01	0	1.0	0.95	1		assigned	
ERR8666125.546737	TXC034233	TXG000014	TXF000018	8546b4d68b3f512f18831705d4c4d3191463bc1fd3e751e58a2058a0f72e6a83	0	1.0	0.95	1		assigned	
ERR8666125.546737	TXC034234	TXG002871	NA	8925bbada8240bff46b700683ceb6b07b96978f1627b2c803508a804a4153616	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546737	TXC034235	TXG000014	TXF000018	8546b4d68b3f512f18831705d4c4d3191463bc1fd3e751e58a2058a0f72e6a83	0	1.0	0.95	1		assigned	
ERR8666125.546782	TXC034236	TXG000490	TXF000709	cd9ca96cd617eb8400d10cf1abee47fba26765d0a8933372bcb90e027d226da6	0	1.0	0.95	1		assigned	
ERR8666125.546816	TXC034237	TXG000065	TXF000163	cce6c8fe6dd69f372cb9fefd7456135b3527b43d1b6d34b8638c1afb2cd342db	0	1.0	0.95	1		assigned	
ERR8666125.546818	TXC034238	TXG000007	TXF000015	00e3063a408d51a85e72462ae81579fa4cacef047e5c8eac411c7f70a529c253	0	1.0	0.95	1		assigned	
ERR8666125.546829	TXC034239	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	17	0.9681647940074907	0.95	2	TXG000027	assigned	multiple_compatible_clusters
ERR8666125.546892	TXC034240	TXG007072	NA	f5af41e17dfc62cf8e43ec58b44efcae22ec7116a54da5f51ca7616110c5d5df	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546913	TXC034241	TXG000002	TXF000008	482d01b1c67a3c60f70fe87f8c91f3596e74d830b47ce85820fbf8d4fd0af52e	0	1.0	0.95	1		assigned	
ERR8666125.546914	TXC034242	TXG002688	NA	0021b25a53e620b2cb46dc1a996c999020e12bdda9443b377a8b631545edf23d	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546923	TXC034243	TXG000021	TXF000006	d81530c9a80cd3e75d548b8468809c2286cd9c26cd8dfd106b9e9b4b13db6c4a	0	1.0	0.95	1		assigned	
ERR8666125.546924	TXC034244	TXG000035	TXF000044	406ee511f5d60c108c7ff1deeb0b38ae617a361157f1018a5156b57cc4b9a10c	1	0.967741935483871	0.95	1		assigned	
ERR8666125.546924	TXC034245	TXG000106	TXF000247	f7e7c7edfe47c08e1d440e326105870e341de4f33dad30c558ba8ba9b113360b	0	1.0	0.95	1		assigned	
ERR8666125.546924	TXC034246	TXG000578	TXF001386	29c351d2f832b62898bc8302f6bf838be71790d51e363db22d7efe46ee2d3c69	0	1.0	0.95	1		assigned	
ERR8666125.546924	TXC034247	TXG007663	NA	aa598a9aeb31a6e741661afb2903fa030ad4d8628fe52fe789001e8ab6ab8c8c	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546924	TXC034248	TXG000647	TXF000792	b853d6f6725f020fc0f30ac1de7d621f5b2075fa70cde14d45d804e9d85ccecd	0	1.0	0.95	1		assigned	
ERR8666125.546924	TXC034249	TXG003607	TXF001341	07d1cdfaf99d270fc210be12c47fe952cbaad6ce51ffcceba01bd5bea5eb5da0	4	0.9506172839506173	0.95	1		assigned	
ERR8666125.546924	TXC034250	TXG002548	NA	4ade435760533ef7093a8999be1de5f1523b31071795aba60ec91755d34b244f	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546925	TXC034251	TXG000011	TXF000004	440c385d92e0d38b6ca4ffb5c7370fe17fda86299a0f9e21457cad332ad45957	0	1.0	0.95	1		assigned	
ERR8666125.546925	TXC034252	TXG000010	TXF000005	19a0e7c02bd8cb732352f2464d8e61ed2851d85ef4c3845d3368503c5b59d01e	4	0.9775280898876404	0.95	1		assigned	
ERR8666125.546960	TXC034253	TXG000006	TXF000003	faa289f301901f2485722e3fa59a4dce064ca40d30bd89492fa8a6ad03dce575	0	1.0	0.95	1		assigned	
ERR8666125.546973	TXC034254	TXG000669	TXF000585	76efc28c487ff669a80c149165deab85607d4e5a5b0dc09a49d5fca01880f667	6	0.9886363636363636	0.95	1		assigned	
ERR8666125.546973	TXC034255	TXG004842	NA	a8738a1ff05d344f729b5bccb9da656c8dcd2d52393286a397ebacbc9e588a04	10	0.9811320754716981	0.95	1		below_minimum_support	
ERR8666125.546973	TXC034256	TXG001616	NA	38bb76627e6f8610302c7dcd424269f604ad10730d3e1d82ec7be8291d72251c	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546998	TXC034257	TXG004511	NA	14e109ed47032157e3f94f3de12012c0e0bfec43228fa736dd3753a2e4326627	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546998	TXC034258	TXG004567	NA	80cd5990bbe72642f066fb8d17e7902706a0022c3abf3dfb87996c59c20e075c	12	0.9762845849802372	0.95	1		below_minimum_support	
ERR8666125.546998	TXC034259	TXG004944	NA	d5127be686ce57f984501af638d2d5179a8226ad82834f9b2162ed4f8bb4f168	3	0.9936708860759493	0.95	1		below_minimum_support	
ERR8666125.546998	TXC034260	TXG004501	NA	9075eb8dc5b9382fdd0163e3ed388e272d4ca699666b3440c8aa8df48f2d0056	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546998	TXC034261	TXG004878	NA	32a780d69f37e465018fa23fca4e28796de2982235f5a9c9f50ee8b6e7d434b0	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546998	TXC034262	TXG004568	NA	3ade8a31c4085206e6ec182d66dc508b5cd801b35885ff53bc607442021b5b8a	0	1.0	0.95	1		below_minimum_support	
ERR8666125.546998	TXC034263	TXG001735	TXF000042	bc6cb5ce9202c019d60cb3280d2ac5fbaa2eca85efce4a8b4021f78d4ba8969b	13	0.9738430583501007	0.95	1		assigned	
ERR8666125.546998	TXC034264	TXG004716	NA	2c3e6a11357e2472aefe8ea8f62724a994e68f5dfa180da05e0c6c5340de3f18	0	1.0	0.95	1		below_minimum_support	
ERR8666125.547012	TXC034265	TXG003730	NA	ee3fe9205718d38c9f83c3deb5b0d8cca82b9efaabca7cc8055f66625e6cd051	1	0.975	0.95	1		below_minimum_support	
ERR8666125.547081	TXC034266	TXG000001	TXF000001	275572d10b6f0a65a6e39d89d94a8642b3a7bf1dade756a85eddd6bdef68db3f	0	1.0	0.95	1		assigned	
ERR8666125.547081	TXC034267	TXG000005	TXF000007	6a226ea2c980244e02201f9b7790074c79261549d199349781eb50a0e6f7199f	3	0.9741379310344828	0.95	1		assigned	
ERR8666125.547081	TXC034268	TXG000004	TXF000002	5389f9092d116a27b9fdd409ca07c0e976fef0da37c7bfb55742ca8a58062e84	3	0.9903846153846154	0.95	1		assigned	
ERR8666125.547081	TXC034269	TXG000050	TXF000036	e63aadf478beadcdc1f117a8390604b10865877eb114b83ec6a41f077517fd8b	0	1.0	0.95	1		assigned	
ERR8666125.547108	TXC034270	TXG001253	TXF001247	5aaee15a6878241281b3b3fe1cc56ee41cb7fa2b8b5a8118ff0c4bb438e7a3e3	6	0.9534883720930233	0.95	1		assigned	
ERR8666125.547153	TXC034271	TXG005600	NA	a97964276c268170af21161ccb608ef04634ebcb6ffe2f5c3e8013da783f6e34	0	1.0	0.95	1		below_minimum_support	
ERR8666125.547153	TXC034272	TXG001996	NA	1d22f5103f501bd588d659d35a8b6235a52ea8473b4ec70f4aa9ae1f1491985b	0	1.0	0.95	1		below_minimum_support	
ERR8666125.547155	TXC034273	TXG001939	TXF000632	fc1b5de52ee0a127ea6ea28523bfceb39c56e2105de74a10a44fd442573fa87e	6	0.9689119170984456	0.95	1		assigned	
