read_id	length_bp	gc_bin_5pct	max_purine_pyrimidine_bin_5pct	any_alignment_span_bp	primary_span_bp	primary_mapq20_span_bp	primary_organelle_span_bp	primary_other_reference_span_bp	primary_rows	secondary_rows	organelle_primary_rows	primary_compartment_overlap_bp
ERR6210723.480208	15261	6	10	15261	15261	15261	0	15261	1	0	0	0
ERR6210723.480232	14929	7	10	14926	14926	14926	0	14926	1	0	0	0
ERR6210723.480283	16937	6	10	16936	16936	16936	0	16936	1	0	0	0
ERR6210723.480608	15816	7	11	15816	15816	15816	0	15816	1	0	0	0
ERR6210723.480717	16463	6	10	16463	16463	16463	0	16463	1	0	0	0
ERR6210723.480875	15987	7	10	15987	15987	15987	0	15987	1	0	0	0
ERR6210723.481036	15838	7	10	15838	15838	15838	0	15838	1	0	0	0
ERR6210723.481106	15828	6	10	15828	15828	15828	15828	0	1	0	1	0
ERR6210723.481201	14976	6	10	14974	14974	14974	14974	0	1	0	1	0
ERR6210723.481335	15278	7	10	15278	15278	15278	0	15278	1	0	0	0
ERR6210723.481346	14695	5	10	14695	14695	14695	14695	0	1	0	1	0
ERR6210723.481621	17244	7	10	17244	17244	17244	0	17244	1	0	0	0
ERR6210723.481768	14180	6	10	14180	14180	14180	0	14180	1	0	0	0
ERR6210723.481796	15185	7	10	15185	15185	15185	0	15185	1	0	0	0
ERR6210723.481962	16276	7	10	16276	16276	16276	0	16276	1	0	0	0
ERR6210723.481970	19193	6	10	19193	19193	19193	0	19193	1	0	0	0
ERR6210723.482351	15894	5	10	15894	15894	15894	15894	0	1	0	1	0
ERR6210723.482813	18994	8	10	18994	18994	18994	0	18994	1	1	0	0
ERR6210723.48319	14423	7	10	14423	14423	14423	0	14423	1	0	0	0
ERR6210723.483228	15865	7	10	15862	15862	4618	15862	0	2	1	2	0
ERR6210723.483344	13942	6	10	13941	13941	13941	0	13941	1	0	0	0
ERR6210723.483503	14648	6	10	14648	14648	14648	14648	0	1	0	1	0
ERR6210723.483716	14813	10	10	14813	14813	14813	0	14813	1	5	0	0
ERR6210723.484	16115	6	10	16114	16114	16114	0	16114	1	0	0	0
ERR6210723.484329	14827	7	10	14814	14814	14814	0	14814	1	0	0	0
ERR6210723.484527	17412	6	10	17412	17412	17412	0	17412	1	0	0	0
ERR6210723.484618	17320	7	10	17320	17320	17320	0	17320	1	0	0	0
ERR6210723.48462	14337	7	10	14337	14337	14337	14337	0	1	0	1	0
ERR6210723.484782	17777	6	10	17777	17777	17777	0	17777	1	0	0	0
ERR6210723.484799	14284	7	11	14284	14284	14284	0	14284	1	0	0	0
ERR6210723.484861	15413	7	10	15412	15412	15412	0	15412	1	0	0	0
ERR6210723.484902	16201	7	11	16201	16201	16201	0	16201	1	0	0	0
ERR6210723.484965	17936	7	10	17920	17920	17920	0	17920	1	0	0	0
ERR6210723.485031	15169	7	10	15166	15166	15166	0	15166	1	0	0	0
ERR6210723.485327	14627	6	10	14627	14627	14627	0	14627	1	0	0	0
ERR6210723.485512	14088	7	10	14088	14088	14088	0	14088	1	0	0	0
ERR6210723.485553	17396	6	10	17387	17387	17387	0	17387	1	0	0	0
ERR6210723.485578	18912	7	11	18912	18912	18912	0	18912	1	0	0	0
ERR6210723.485637	14171	7	10	14171	14171	14171	0	14171	1	0	0	0
ERR6210723.485723	15815	7	10	15814	15814	15814	0	15814	1	0	0	0
ERR6210723.485773	17676	7	10	17676	17676	17676	0	17676	1	0	0	0
ERR6210723.485891	15847	9	10	15847	15847	15847	0	15847	1	0	0	0
ERR6210723.485995	15220	7	10	15220	15220	15220	0	15220	1	0	0	0
ERR6210723.48601	14722	6	10	14722	14722	14722	14722	0	1	0	1	0
ERR6210723.486015	16895	8	10	16895	16895	16895	0	16895	1	0	0	0
ERR6210723.486162	15540	6	10	15537	15537	15537	0	15537	1	0	0	0
ERR6210723.486431	13772	7	10	13772	13772	13772	0	13772	1	0	0	0
ERR6210723.486762	18718	7	10	18718	18718	18718	0	18718	1	0	0	0
ERR6210723.48684	15539	7	10	15539	15539	15539	0	15539	1	0	0	0
ERR6210723.486890	14664	9	10	14664	14664	0	14664	0	1	1	1	0
ERR6210723.486935	16879	7	10	16879	16879	16879	0	16879	1	0	0	0
ERR6210723.486989	18204	7	10	18204	18204	18204	0	18204	1	0	0	0
ERR6210723.486999	14443	7	10	14443	14443	14443	0	14443	1	0	0	0
ERR6210723.487096	14683	7	11	14683	14683	0	0	14683	1	0	0	0
ERR6210723.487177	13887	6	10	13887	13887	13887	0	13887	1	0	0	0
ERR6210723.487537	14683	10	10	14682	14682	0	0	14682	1	5	0	0
ERR6210723.487698	14854	6	10	14854	14854	14854	14854	0	1	0	1	0
ERR6210723.487725	17457	7	10	17457	17457	17457	0	17457	1	0	0	0
ERR6210723.487752	15624	7	10	15624	15624	15624	0	15624	1	0	0	0
ERR6210723.487780	15000	7	10	15000	15000	15000	0	15000	1	0	0	0
ERR6210723.487798	16386	7	10	16385	16385	16385	0	16385	1	0	0	0
ERR6210723.487961	16368	7	10	16368	16368	16368	0	16368	1	0	0	0
ERR6210723.488061	16062	6	10	16062	16062	16062	0	16062	1	0	0	0
ERR6210723.488418	15290	10	10	15290	15290	0	0	15290	1	5	0	0
ERR6210723.488526	15848	8	10	15848	15848	0	15848	0	1	1	1	0
ERR6210723.48857	14366	6	10	14364	14364	14364	0	14364	1	0	0	0
ERR6210723.488579	15766	6	10	15766	15766	15766	0	15766	1	0	0	0
ERR6210723.488711	15690	10	10	15486	15486	0	0	15486	1	5	0	0
ERR6210723.48877	15355	7	10	15355	15355	15355	0	15355	1	0	0	0
ERR6210723.488846	15197	8	10	15197	15197	15197	0	15197	1	0	0	0
ERR6210723.489005	15111	7	10	15111	15111	15111	0	15111	1	0	0	0
ERR6210723.48904	16722	6	10	16722	16722	16722	0	16722	1	0	0	0
ERR6210723.489105	15864	7	10	15857	15857	15857	15857	0	1	0	1	0
ERR6210723.489125	14621	7	10	14621	14621	14621	0	14621	1	0	0	0
ERR6210723.489151	14585	8	10	14585	14585	14585	0	14585	1	0	0	0
ERR6210723.489238	14905	8	10	14899	14899	14899	0	14899	1	1	0	0
ERR6210723.489244	13917	8	10	13917	13917	13917	0	13917	1	0	0	0
ERR6210723.489464	14886	6	10	14886	14886	14886	14886	0	1	0	1	0
ERR6210723.489490	15105	7	10	15105	15105	15105	0	15105	1	0	0	0
ERR6210723.489504	17494	7	10	17494	17494	17494	0	17494	1	0	0	0
ERR6210723.489669	14552	6	10	14552	14552	14552	0	14552	1	0	0	0
ERR6210723.489908	16417	7	10	16417	16417	16417	0	16417	1	0	0	0
ERR6210723.49004	16468	7	10	16468	16468	16468	0	16468	1	0	0	0
ERR6210723.490081	14785	7	10	14785	14785	14785	0	14785	1	0	0	0
ERR6210723.490358	16244	6	10	16244	16244	16244	0	16244	1	0	0	0
ERR6210723.490734	15451	7	10	15451	15451	15451	15451	0	1	0	1	0
ERR6210723.49081	14412	7	10	14412	14412	14412	0	14412	1	0	0	0
ERR6210723.490934	15055	7	10	15055	15055	15055	15055	0	1	0	1	0
ERR6210723.491015	15513	6	10	15513	15513	15513	0	15513	1	0	0	0
ERR6210723.491205	16332	7	10	16332	16332	16332	0	16332	1	0	0	0
ERR6210723.491352	8681	7	10	8681	8681	8681	0	8681	1	0	0	0
ERR6210723.491357	19815	6	10	19809	19809	19809	0	19809	1	0	0	0
ERR6210723.491402	14536	6	10	14536	14536	14536	14536	0	1	0	1	0
ERR6210723.491432	17909	7	10	17909	17909	17909	0	17909	1	0	0	0
ERR6210723.491557	14459	7	10	14459	14459	14459	0	14459	1	0	0	0
ERR6210723.491584	18622	7	10	18622	18622	18622	0	18622	1	0	0	0
ERR6210723.491880	16286	7	10	16286	16286	16286	0	16286	1	0	0	0
ERR6210723.491956	14307	7	10	14307	14307	14307	0	14307	1	0	0	0
ERR6210723.491977	14114	7	10	14114	14114	14114	0	14114	1	0	0	0
ERR6210723.492037	15067	7	10	15067	15067	15067	0	15067	1	0	0	0
ERR6210723.492295	17658	6	10	17657	17657	17657	0	17657	1	0	0	0
ERR6210723.49233	14812	5	10	14810	14810	14810	0	14810	1	0	0	0
ERR6210723.492347	15896	7	10	15896	15896	15896	0	15896	1	0	0	0
ERR6210723.492359	17538	7	10	17538	17538	17538	0	17538	1	0	0	0
ERR6210723.4925	14788	7	10	14788	14788	0	14788	0	1	1	1	0
ERR6210723.492586	14129	6	10	14129	14129	14129	0	14129	1	0	0	0
ERR6210723.492591	16049	7	10	16049	16049	16049	0	16049	1	0	0	0
ERR6210723.49296	14407	7	10	14407	14407	14407	0	14407	1	0	0	0
ERR6210723.493022	15884	7	10	15875	15875	15875	0	15875	1	0	0	0
ERR6210723.493232	16487	7	10	16487	16487	16487	16487	0	1	0	1	0
ERR6210723.493352	15610	7	10	15610	15610	15610	0	15610	1	0	0	0
ERR6210723.49364	14438	6	10	14438	14438	14438	0	14438	1	0	0	0
ERR6210723.493806	15684	7	11	15684	15684	0	0	15684	1	0	0	0
ERR6210723.493822	16151	7	10	16143	16143	16143	0	16143	1	0	0	0
ERR6210723.493977	14502	8	10	14502	14502	0	0	14502	1	1	0	0
ERR6210723.49410	15260	7	11	15260	15260	15260	0	15260	1	0	0	0
ERR6210723.494546	14599	6	10	14599	14599	14599	0	14599	1	0	0	0
ERR6210723.494685	15320	6	10	15320	15320	7344	15320	0	2	1	2	0
ERR6210723.494710	15132	7	10	15132	15132	15132	0	15132	1	0	0	0
ERR6210723.494808	16637	7	10	16637	16637	16637	0	16637	1	0	0	0
ERR6210723.49482	14506	6	10	14506	14506	14506	14506	0	1	0	1	0
ERR6210723.494913	14692	7	10	14672	14672	14672	14672	0	1	0	1	0
ERR6210723.49496	14884	7	10	14884	14884	14884	0	14884	1	0	0	0
ERR6210723.495018	17825	7	10	17825	17825	17825	17825	0	1	0	1	0
ERR6210723.495060	14977	6	10	14977	14977	14977	0	14977	1	0	0	0
ERR6210723.495132	16579	7	10	16579	16579	16579	0	16579	1	0	0	0
ERR6210723.495192	15541	6	10	15540	15540	15540	15540	0	1	0	1	0
ERR6210723.495355	19052	7	10	19052	19052	19052	0	19052	1	0	0	0
ERR6210723.495446	15842	9	10	15842	15842	0	0	15842	1	1	0	0
ERR6210723.495622	16455	7	10	16455	16455	16455	0	16455	1	0	0	0
ERR6210723.495683	16651	6	10	16651	16651	16651	0	16651	1	0	0	0
ERR6210723.495759	14745	8	10	14745	14745	14745	0	14745	1	1	0	0
ERR6210723.495806	14343	7	10	14343	14343	14343	0	14343	1	0	0	0
ERR6210723.495969	15010	6	10	15004	15004	15004	15004	0	1	0	1	0
ERR6210723.496159	17935	7	10	17935	17935	0	17935	0	1	1	1	0
ERR6210723.496233	15411	7	10	15405	15405	15405	0	15405	1	0	0	0
ERR6210723.496322	17915	7	10	17915	17915	17915	0	17915	1	0	0	0
ERR6210723.496341	9169	7	10	9169	9169	9169	0	9169	1	0	0	0
ERR6210723.496439	15718	7	10	15709	15709	15709	0	15709	1	0	0	0
ERR6210723.496718	5854	6	10	5844	5844	5844	0	5844	1	0	0	0
ERR6210723.496771	15849	7	10	15849	15849	15849	0	15849	1	0	0	0
ERR6210723.496858	15533	6	10	15533	15533	15533	0	15533	1	0	0	0
ERR6210723.497032	14007	8	10	14006	14006	0	0	14006	1	0	0	0
ERR6210723.497187	15665	6	10	15665	15665	15665	0	15665	1	0	0	0
ERR6210723.497281	16204	8	10	16204	16204	7425	0	16204	2	2	0	0
ERR6210723.497300	18702	7	10	18702	18702	18702	0	18702	1	0	0	0
ERR6210723.497358	17086	6	10	17086	17086	17086	0	17086	1	0	0	0
ERR6210723.49740	15082	7	10	15082	15082	1540	15082	0	2	1	2	0
ERR6210723.497469	18810	6	10	18810	18810	18810	0	18810	1	0	0	0
ERR6210723.497484	15862	7	10	15862	15862	15862	0	15862	1	0	0	0
ERR6210723.497721	15320	7	10	15320	15320	15320	0	15320	1	0	0	0
ERR6210723.497819	15286	7	10	15286	15286	15286	0	15286	1	0	0	0
ERR6210723.498139	14413	6	10	14413	14413	14413	0	14413	1	0	0	0
ERR6210723.49816	14623	7	10	14623	14623	14623	14623	0	1	0	1	0
ERR6210723.498251	15829	6	10	15829	15829	15829	15829	0	1	0	1	0
ERR6210723.498316	14483	7	10	14482	14482	4480	14482	0	2	1	2	0
ERR6210723.498334	17876	7	10	17876	17876	17876	0	17876	1	0	0	0
ERR6210723.49836	17959	7	10	17959	17959	17959	0	17959	1	0	0	0
ERR6210723.498430	16665	7	10	16664	16664	16664	0	16664	2	0	0	0
ERR6210723.498700	14736	7	10	14736	14736	14736	0	14736	1	0	0	0
ERR6210723.498831	14309	7	10	14309	14309	14309	0	14309	1	0	0	0
ERR6210723.498998	15940	6	10	15940	15940	15940	15940	0	1	0	1	0
ERR6210723.499027	16522	7	10	16522	16522	16522	0	16522	1	0	0	0
ERR6210723.499155	14811	8	10	14811	14811	0	14811	0	1	1	1	0
ERR6210723.499188	14675	7	10	14675	14675	14675	0	14675	1	0	0	0
ERR6210723.499204	15040	5	10	15040	15040	15040	0	15040	1	0	0	0
ERR6210723.499478	14110	6	10	14110	14110	14110	0	14110	1	0	0	0
ERR6210723.499524	14907	6	10	14907	14907	14907	0	14907	1	0	0	0
ERR6210723.499622	14876	7	10	14876	14876	14876	14876	0	1	0	1	0
ERR6210723.499769	14378	7	10	14378	14378	14378	14378	0	1	0	1	0
ERR6210723.499784	16581	7	10	16581	16581	16581	16581	0	1	0	1	0
ERR6210723.50004	14967	6	10	14967	14967	14967	0	14967	1	0	0	0
ERR6210723.500102	16237	7	11	16237	16237	16237	0	16237	1	0	0	0
ERR6210723.500211	14884	6	10	14860	14860	14860	0	14860	1	0	0	0
ERR6210723.500492	18649	9	10	18649	18649	18649	0	18649	1	0	0	0
ERR6210723.50055	16772	7	10	16772	16772	16772	16772	0	1	0	1	0
ERR6210723.500586	16906	7	10	16905	16905	16905	0	16905	1	0	0	0
ERR6210723.500721	15294	7	10	15294	15294	15294	0	15294	1	0	0	0
ERR6210723.500742	14883	6	10	14883	14883	14883	0	14883	1	0	0	0
ERR6210723.500842	15397	7	10	15397	15397	15397	0	15397	1	0	0	0
ERR6210723.500932	17977	7	10	17977	17977	17977	0	17977	1	0	0	0
ERR6210723.500991	19685	8	10	19685	19685	19685	19685	0	1	0	1	0
ERR6210723.501003	16627	6	10	16627	16627	16627	0	16627	1	0	0	0
ERR6210723.501133	14896	7	11	14896	14896	0	0	14896	1	0	0	0
ERR6210723.501344	16159	7	10	16159	16159	16159	0	16159	1	0	0	0
ERR6210723.501358	14084	8	10	14084	14084	0	14084	0	1	1	1	0
ERR6210723.50137	15912	6	10	15912	15912	15912	15912	0	1	0	1	0
ERR6210723.501381	14290	6	10	14290	14290	14290	0	14290	1	0	0	0
ERR6210723.501520	16322	7	10	16322	16322	16322	0	16322	1	0	0	0
ERR6210723.501573	15752	7	10	15752	15752	15752	0	15752	1	0	0	0
ERR6210723.501606	16529	6	10	16529	16529	16529	0	16529	1	0	0	0
ERR6210723.501618	17070	7	10	17070	17070	17070	0	17070	1	0	0	0
ERR6210723.501619	19902	8	10	19902	19902	0	0	19902	1	5	0	0
ERR6210723.501713	15473	7	11	15469	15469	15469	0	15469	1	0	0	0
ERR6210723.502014	14325	7	10	14325	14325	14325	14325	0	1	0	1	0
ERR6210723.502039	15314	7	10	15314	15314	15314	0	15314	1	0	0	0
ERR6210723.502059	16535	6	10	16535	16535	16535	0	16535	1	0	0	0
ERR6210723.502123	16927	8	10	16927	16927	0	16927	0	1	1	1	0
ERR6210723.502283	15276	7	10	15276	15276	15276	15276	0	1	0	1	0
ERR6210723.502365	15233	10	10	15233	15233	0	0	15233	1	5	0	0
ERR6210723.502464	16576	8	10	16569	16569	16569	0	16569	1	1	0	0
ERR6210723.502777	15698	7	10	15698	15698	15698	0	15698	1	0	0	0
ERR6210723.50304	17867	7	10	17865	17865	17865	0	17865	1	0	0	0
ERR6210723.503113	15606	7	10	15606	15606	15606	0	15606	1	0	0	0
ERR6210723.503127	15834	6	10	15834	15834	15834	0	15834	1	0	0	0
ERR6210723.503318	16321	7	10	16321	16321	16321	0	16321	1	0	0	0
ERR6210723.503678	17146	7	10	17146	17146	17146	0	17146	1	0	0	0
ERR6210723.503974	14111	10	10	14111	14111	14111	0	14111	1	5	0	0
ERR6210723.504050	15794	6	10	15794	15794	15794	0	15794	1	0	0	0
ERR6210723.504261	14470	10	10	14470	14470	14470	0	14470	1	5	0	0
ERR6210723.504371	15777	7	10	15777	15777	0	15777	0	1	1	1	0
ERR6210723.504579	15101	7	10	15099	15099	15099	0	15099	1	0	0	0
ERR6210723.504602	16553	6	10	16553	16553	16553	0	16553	1	0	0	0
ERR6210723.504627	16775	7	10	16773	16773	16773	0	16773	1	0	0	0
ERR6210723.504761	15019	7	10	15019	15019	15019	0	15019	1	0	0	0
ERR6210723.504968	16029	7	10	16029	16029	2651	16029	0	2	1	2	0
ERR6210723.50509	15073	6	10	15065	15065	15065	0	15065	1	0	0	0
ERR6210723.505126	19417	7	10	19417	19417	19417	0	19417	1	0	0	0
ERR6210723.505163	14816	6	10	14816	14816	14816	0	14816	1	0	0	0
ERR6210723.505209	16357	7	10	16355	16355	16355	0	16355	1	0	0	0
ERR6210723.505345	19227	7	10	19227	19227	19227	0	19227	1	0	0	0
ERR6210723.505950	14951	6	10	14951	14951	14951	0	14951	1	0	0	0
ERR6210723.505984	17429	7	11	17429	17429	17429	0	17429	1	0	0	0
ERR6210723.506032	18429	6	10	18429	18429	18429	18429	0	1	0	1	0
ERR6210723.506052	15657	7	10	15657	15657	15657	0	15657	1	0	0	0
ERR6210723.506055	19161	7	10	19160	19160	19160	19160	0	1	0	1	0
ERR6210723.506113	18057	7	10	18057	18057	18057	0	18057	1	0	0	0
ERR6210723.506241	14734	6	10	14734	14734	14734	0	14734	1	0	0	0
ERR6210723.506313	19524	7	10	19524	19524	19524	0	19524	1	0	0	0
ERR6210723.506400	17052	6	10	17052	17052	17052	0	17052	1	0	0	0
ERR6210723.506496	14570	8	10	14570	14570	14570	0	14570	1	0	0	0
ERR6210723.506501	15062	6	10	15049	15049	15049	0	15049	1	0	0	0
ERR6210723.506644	15234	7	10	15234	15234	15234	15234	0	1	1	1	0
ERR6210723.506645	17231	9	10	17230	17230	0	17230	0	1	1	1	0
ERR6210723.506659	13845	7	10	13845	13845	0	13845	0	1	1	1	0
ERR6210723.506702	14935	7	10	14928	14928	14928	0	14928	1	0	0	0
ERR6210723.506775	15048	7	10	15048	15048	15048	0	15048	1	0	0	0
ERR6210723.506854	15076	7	10	15076	15076	15076	0	15076	1	0	0	0
ERR6210723.506888	15875	6	10	15869	15869	15285	15869	0	2	1	2	0
ERR6210723.506890	14271	7	10	14271	14271	14271	0	14271	1	0	0	0
ERR6210723.50693	18587	7	10	18586	18586	18586	0	18586	1	0	0	0
ERR6210723.506941	14756	6	10	14756	14756	14756	0	14756	1	0	0	0
ERR6210723.507190	18584	8	10	18579	18579	18579	0	18579	1	0	0	0
ERR6210723.507338	16784	6	10	16784	16784	16784	0	16784	1	0	0	0
ERR6210723.507488	15000	7	10	14991	14946	0	0	14946	1	4	0	0
ERR6210723.507677	17523	6	10	17523	17523	8787	17523	0	2	1	2	0
ERR6210723.507748	16652	8	10	16652	16652	16652	0	16652	1	0	0	0
ERR6210723.507845	15483	7	10	15481	15481	15481	0	15481	1	0	0	0
ERR6210723.507896	18890	6	10	18890	18890	18890	18890	0	1	0	1	0
ERR6210723.507926	15269	7	10	15269	15269	15269	0	15269	1	0	0	0
ERR6210723.507979	15804	7	10	15804	15804	15804	0	15804	1	0	0	0
ERR6210723.508621	12905	7	11	12905	12905	12905	0	12905	1	0	0	0
ERR6210723.508698	16026	7	10	16026	16026	16026	0	16026	1	0	0	0
ERR6210723.508911	16141	6	10	16141	16141	16141	0	16141	1	0	0	0
ERR6210723.50905	17197	8	10	17197	17197	17197	0	17197	1	0	0	0
ERR6210723.509282	17326	7	10	17326	17326	17326	0	17326	1	0	0	0
ERR6210723.509357	14504	7	11	14484	14484	14484	0	14484	1	0	0	0
ERR6210723.509426	15269	6	10	15269	15269	15269	0	15269	1	0	0	0
ERR6210723.50954	16567	7	10	16567	16567	16567	0	16567	1	0	0	0
ERR6210723.509656	15341	7	10	15341	15341	15341	0	15341	1	0	0	0
ERR6210723.509688	16303	10	10	16303	16303	16303	0	16303	1	5	0	0
ERR6210723.509732	15958	10	10	15915	15915	0	0	15915	2	5	0	0
ERR6210723.50980	15182	8	10	15182	14851	14851	0	14851	1	1	0	0
ERR6210723.509819	17284	6	10	17284	17284	17284	0	17284	1	0	0	0
ERR6210723.509979	14607	7	10	14603	14603	14603	0	14603	1	0	0	0
ERR6210723.509985	13928	7	10	13924	13924	13924	0	13924	1	0	0	0
ERR6210723.510050	15131	7	10	15129	15129	15129	15129	0	1	0	1	0
ERR6210723.510093	14883	6	10	14881	14881	14881	0	14881	1	0	0	0
ERR6210723.510109	16808	7	10	16805	16805	16805	0	16805	1	0	0	0
ERR6210723.510243	15100	7	10	15099	15099	15099	0	15099	1	0	0	0
ERR6210723.510255	17903	6	10	17903	17903	17903	0	17903	1	0	0	0
ERR6210723.510403	15129	6	10	15129	15129	15129	0	15129	1	0	0	0
ERR6210723.510523	15982	6	10	15982	15982	15982	0	15982	1	0	0	0
ERR6210723.510548	15244	6	10	15244	15244	15244	15244	0	1	0	1	0
ERR6210723.510658	17905	8	10	17905	17905	17905	7602	10760	2	2	1	457
ERR6210723.510985	16820	7	10	16820	16820	16820	16820	0	1	0	1	0
ERR6210723.511031	14136	5	10	14136	14136	14136	14136	0	1	0	1	0
ERR6210723.511042	15145	6	10	15144	15144	15144	0	15144	1	0	0	0
ERR6210723.511076	16528	7	10	16528	16528	16528	0	16528	1	0	0	0
ERR6210723.511528	16356	7	10	16356	16356	4542	16356	0	2	1	2	0
ERR6210723.511537	16114	7	10	16114	16114	16114	16114	0	1	1	1	0
ERR6210723.511539	16923	7	10	16916	16916	16916	0	16916	1	0	0	0
ERR6210723.511632	18129	7	10	18129	18129	18129	0	18129	1	0	0	0
ERR6210723.51176	5410	7	10	5410	5410	5410	5410	0	1	0	1	0
ERR6210723.511767	14775	6	10	14775	14775	14775	14775	0	1	0	1	0
ERR6210723.511769	14047	10	10	14047	14047	0	0	14047	1	5	0	0
ERR6210723.512132	17492	7	11	17492	17492	0	0	17492	1	0	0	0
ERR6210723.512158	13482	7	10	13481	13481	13481	0	13481	1	0	0	0
ERR6210723.512239	14421	6	10	14421	14421	14421	0	14421	1	0	0	0
ERR6210723.512300	15898	7	10	15898	15898	15898	0	15898	2	0	0	0
ERR6210723.512308	18105	6	10	18105	18105	18105	18105	0	1	0	1	0
ERR6210723.512685	16935	6	10	16935	16935	16935	0	16935	1	0	0	0
ERR6210723.51314	19309	7	10	19306	19306	19306	0	19306	1	0	0	0
ERR6210723.513245	17009	7	10	17009	17009	17009	0	17009	1	0	0	0
ERR6210723.513280	14951	7	10	14951	14951	14951	0	14951	1	0	0	0
ERR6210723.513469	14093	7	10	14093	14093	14093	0	14093	1	0	0	0
ERR6210723.513580	19467	7	10	19467	19467	19467	0	19467	1	0	0	0
ERR6210723.513694	16779	7	10	16693	16693	16693	0	16693	1	0	0	0
ERR6210723.513784	15435	7	10	15434	15434	15434	0	15434	1	0	0	0
ERR6210723.513858	15936	7	10	15936	15936	15936	0	15936	1	0	0	0
ERR6210723.513871	15206	7	10	15206	15206	15206	0	15206	1	0	0	0
ERR6210723.514032	18045	6	10	18045	18045	18045	18045	0	1	0	1	0
ERR6210723.514142	17029	7	10	17029	17029	17029	0	17029	1	0	0	0
ERR6210723.514143	17005	7	10	17005	17005	17005	0	17005	1	0	0	0
ERR6210723.514661	15502	7	10	15502	15502	15502	0	15502	1	0	0	0
ERR6210723.514672	15492	7	10	15492	15492	15492	0	15492	1	0	0	0
ERR6210723.514763	16226	7	10	16226	16226	16226	0	16226	1	0	0	0
ERR6210723.514834	15934	6	10	15934	15934	15934	0	15934	1	0	0	0
ERR6210723.514875	14313	7	10	14312	14312	14312	0	14312	1	0	0	0
ERR6210723.515049	14273	8	10	14273	14273	14273	0	14273	1	0	0	0
ERR6210723.515067	16348	5	10	16348	16348	16348	16348	0	1	0	1	0
ERR6210723.515652	19101	6	10	19097	19097	19097	0	19097	1	0	0	0
ERR6210723.515653	16215	6	10	16215	16215	16215	16215	0	1	0	1	0
ERR6210723.515679	14751	8	10	14751	14751	14751	14751	0	1	0	1	0
ERR6210723.515709	14940	7	10	14940	14940	14940	0	14940	1	0	0	0
ERR6210723.515815	16636	6	10	16636	16636	16636	0	16636	1	0	0	0
ERR6210723.51582	14061	7	11	14061	14061	14061	0	14061	1	0	0	0
ERR6210723.515821	14329	7	10	14329	14329	14329	0	14329	1	0	0	0
ERR6210723.515845	16596	7	10	16596	16596	16596	0	16596	1	0	0	0
ERR6210723.51587	20431	7	10	20372	20372	20372	0	20372	1	0	0	0
ERR6210723.515978	15480	6	10	15480	15480	15480	0	15480	1	0	0	0
ERR6210723.516184	15236	7	10	15235	15235	15235	0	15235	1	0	0	0
ERR6210723.51628	16932	7	10	16932	16932	16932	0	16932	1	0	0	0
ERR6210723.516349	15034	7	10	15034	15034	15034	0	15034	1	0	0	0
ERR6210723.516490	14026	8	10	14018	14018	14018	0	14018	1	0	0	0
ERR6210723.516499	14235	7	10	14235	14235	14235	0	14235	1	0	0	0
ERR6210723.516607	14863	7	10	14863	14863	14863	0	14863	1	0	0	0
ERR6210723.516609	16079	6	10	16079	16079	16079	0	16079	1	0	0	0
ERR6210723.516743	15140	7	10	15140	15140	15140	0	15140	1	0	0	0
ERR6210723.516854	16724	7	10	16724	16724	16724	16724	0	1	0	1	0
ERR6210723.516864	17718	7	10	17718	17718	17718	0	17718	1	0	0	0
ERR6210723.516894	16399	6	10	16399	16399	16399	0	16399	1	0	0	0
ERR6210723.517129	14380	6	10	14380	14380	14380	14380	0	1	0	1	0
ERR6210723.517156	14379	6	10	14378	14378	14378	0	14378	1	0	0	0
ERR6210723.517289	16802	7	11	16802	16802	16802	0	16802	1	0	0	0
ERR6210723.517305	13320	7	10	13320	13320	13320	0	13320	1	0	0	0
ERR6210723.517658	16481	6	10	16481	16481	16481	0	16481	1	0	0	0
ERR6210723.517663	15079	7	10	15079	15079	15079	15079	0	1	0	1	0
ERR6210723.517684	15379	7	10	15379	15379	15379	0	15379	1	0	0	0
ERR6210723.517934	14644	10	11	14643	14643	0	0	14643	1	5	0	0
ERR6210723.517939	16735	7	10	16727	16727	16727	0	16727	1	0	0	0
ERR6210723.517992	15791	8	10	15791	15791	15791	0	15791	1	0	0	0
ERR6210723.517993	16406	7	10	16406	16406	0	16406	0	1	1	1	0
ERR6210723.51806	16751	7	10	16746	16746	16746	0	16746	1	0	0	0
ERR6210723.518343	21056	7	10	21056	21056	21056	21056	0	1	0	1	0
ERR6210723.518397	15273	7	10	15265	15265	15265	0	15265	1	0	0	0
ERR6210723.518421	17324	8	10	17324	17324	17324	17324	0	1	0	1	0
ERR6210723.518624	16180	7	10	16180	16180	16180	0	16180	1	0	0	0
ERR6210723.518656	15721	7	10	15721	15721	15721	0	15721	1	0	0	0
ERR6210723.51868	14002	7	10	13996	13996	13996	0	13996	1	0	0	0
ERR6210723.518680	15406	8	10	15406	15406	0	0	15406	1	5	0	0
ERR6210723.518778	14075	6	10	14075	14075	14075	14075	0	1	0	1	0
ERR6210723.518796	20370	7	10	20370	20370	20370	0	20370	1	0	0	0
ERR6210723.518897	15584	6	10	15584	15584	15584	0	15584	1	0	0	0
ERR6210723.518936	17221	7	10	17221	17221	17221	0	17221	1	0	0	0
ERR6210723.518999	15992	7	10	15992	15992	15992	15992	0	1	0	1	0
