tandemx_family_key	tandemx_length_bp	cross_partition_recurrence_status	exact_tidehunter_support	tidehunter_family_key	tidehunter_length_bp	glocal_identity	tidehunter_chunk_count	tidehunter_recurrence_status	best_orientation	relation	shorter_to_longer_length_ratio	nearest_integer_multiple	multiple_relative_error	candidate_pair_count	postprocess_status	interpretation_boundary
8a1f233c5c6b0af75668d0394c83ecc8a6ce2cd5237e42ed45c997f674412deb	56	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a2a18cad2e2a3fc568fa54d3ef73624d291215fb8c4cc85f5ff200e42ce004a	60	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a35aaac682281f09ed1fd8e0d4d82dcdb75ba0691be7241b676737ee3815111	89	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a3bf8276e28289258e97ff4e29eea00e809d2bc8c850ca8133569ce5e137231	139	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a47e729bada30c499fba94032dc1da4e4847a33710d7dbb1520a71635549082	39	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a48c997bc88216c409dd37a865fb8fe27f1daf261cf2e535cef22da0f17e507	38	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a4af69dfa841f782bb915cd53784f937a9c8230cdf1439fcb53c83d17b83aa2	121	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a5065b4e91befe5f96fa50b04f2dc24cc795d531148502190a8048a47616a58	60	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a51850d0b5973ce61d6382c1ed26ee13f4a809eaa30e942b78d336c369258bc	118	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a6a99cade1ebae0ae3b8a12d55f4d6a2bb5ae22b1529eedf9d6bac372de2123	46	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a7252b05f3d78de0722de1db5771cf240e86fae13cd50e51fb6f631465052e5	51	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a752cd6afc116df7ce8d1d98f23f277215d7d9d44082068145ead841f63205d	334	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a7600f6057fc930c40e2f0b43ba60874440b37c5dcf8026b30cf5df7c79a667	84	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a7601cab36e74d3367e30b347a2dde2816dc828f8b1ec4b9e33eb80b9d83b3b	66	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a797ef797155b138f0b06b61665f2820353dc64480218661c985989aa12dd40	311	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a79f09bac412a6a757b54658be35514d9cefa7111fef465324e59c9681276be	97	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a7c59ae998b58b1e55c7ec8cb724ef515b94094ddad807a6aa0493ae7bb3694	75	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a7cc85da76adc3808ba10d64af0b06593bf24584d31ea088c69153ddc71d8cc	65	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a8a32456615cd0519b2cb20ed0ea59e0816b88dbf53a90547012a4decf754d3	48	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a9b15cf008fa6f4caa1e9a0fca4ccf2ba2b967d941cfdef5651a827fb2607a7	64	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8a9d1badf292f06ab228009af2da2c46a5bd3087d8a1abcf00ba70989548c706	366	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8aa154fc13a1d8c2495204539abcdaf53fada3db57f08ad7c1d7e8a24fec97b3	37	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8aa51b0c4891f80bf9b4ada17cb01f46143540779bb6df3fc06b2f53b4c4aa66	273	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8aaa7b43aa7c4c1981bf67bde4121d24ee0abe014a4c74c634ba169968f3965a	49	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8ab1155ebd5164fd623a5a5a5f2750d779791b8e3c92bea318c3f7846f175bf5	30	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8aba98e4c01459d545d02c4b2e55ea1e0f4da11926ba132a6a56d832bac16d58	147	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8ac61b91d9b5fbd2b0d64c4e0fd6e4b894bf42a23a1733e38b3d4ca02905ba26	106	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8ac92a6f9edd56d42039b1fd63a67cf36197e943d02676b6602560bf2625fbc6	64	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8accc170eab5807ae732f8f920064ec69ef4f86bac936f817eed4339ca4ee515	36	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8ad503cd94bdbd4190e6ba9345d6ccea9770bba49381e0f966214fb231033f5a	53	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8adf5c328d4650b6ed25319c616422a93aca18396afdf6e3d9b0b60cdfacaebd	91	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8ae17097082ad01da3fb3a946dd783f71b43c24cef483147987b8eabbee626aa	47	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8ae366b4e7ead1f5f10f18c0c785ffdaf47001c101b4cc90cff9f3ca9063fa26	580	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8afa693a648231fb2356965e10dbdeae377f1a22d90be7a49028a0cf6e447c6f	183	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8afbd1ec32d432fe121979cff2707d7d9b491e54e8a7e6cfc76500102f749ee0	52	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8afc08cb2a1ff8fadbf193d21c4f8f2ae8ec3ef004516052fdfbc31fd6a8213a	77	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8afc15af3c81945e2d93fee86b09f6f1733d015f730f9a43491a89ae316154c5	35	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8afe5f7755f7c1486a8620a2cb121d7b2729de07acc3e998c86368171bc3a82e	98	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b07a1bdddf8c46965464d91f5c899f507819e67888117c7018f8c1d8a496e7c	374	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b0ee79c495d904bff10bef27ad8fdb36cc504a3b2b2d714e7b2e5df774dc57d	56	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b119d660eeb61113e6cc7537b80606a9b656ddc0d2653a48da41fc9b95f7c93	191	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b24da9c92ff2aace095f9963dfb858f28c49a39c244f390f459be14cd895e42	56	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b2aca3589625de61f6bd592c3b5fe554ebd494d8a5fe118703c069f776b5145	78	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b466d904c625f7c107c8358e1a3104b177bd57317979037e5081af575fd6816	92	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b4b84afd2564904e7d0017d1ef62258998a24d3e24b20419496238f8bbae104	217	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b5ea28ce337e92c766ab2ff85f57a5f73c529c83d9d026b413ee6e8360c1073	158	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b612f7cec5e8bf62dc4259cba212ba284a067d9da8dceaf297807d2d457d5e1	115	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b6a8ce08df4d57c1ef1a587801052a86a1242a48d48b732ebd2cf55ff4e0338	195	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b6f18342858b470b5200b67a4dd62375b726fef1ba940d387e39ba89efda014	54	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b74d567b3fb20d1d84a4db7e2ad04be6f8f642e7ba12d04e3613f6ef2a1c40c	61	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b7579325f721c5b1352c82da4ed74a041d7a9dd68dea2c221758e5fe69350d7	61	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b78973ed8b26b42500143f734dd3908123877707058ad544c4a8d8528930399	93	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b7a7e522f91def71a07d128479b1548bb1e09125011f7d86b87906e22cf11eb	80	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b7d0a51722c7224ffee535e6c2e2b956fa4ef3ae71222139a874b9701a81460	43	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8b8601aabb6030d30f338f6aacb31bf6601c4cd4e4211a57fac8210425d30ce9	50	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8ba2f0288158ecdbbedb06656f830d61b9de03e9c43af4de85300f861d355aac	41	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8ba5c0b9efe29da69ce464c5e4cd630a0e0a5271cb3474a9f30d39af5a6b666c	480	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8baf1241adfed733754e1d26e665e58b15edccc8af0246d837717e0a68f59c49	152	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bbcf75f06c522dab4850ab558c50cf8699a4da226382a3a98c91bf7b34387d3	45	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bc14fe4ee4b0ea8e908b879e064357eb21603c99fb3c62316ced839911f1597	70	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bc2399b9eafceea2fe962501c3112135fd85d50a22e06d56688c8cf975632c9	53	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bc32b5c55d10ec03664767ad21e6f4648905e992f4d7b89c50bfc7bd4b3e855	53	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bc44b64e6aefb65de26304db98114cbd0bf9e805652a517c722dab853a3a887	44	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bc5ff1f1f1a409f86336c45947b422675d0bad2a1b404e76838a742e700f2d4	186	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bd1abf7dd0cbb1fc6ba63a6a641deb198ea3ba3ceaddf29bd7d2315ccb76626	44	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bd4391889be371a3cda9ecd0a60e8fb0ac917dad9a88092f4766d0568d72843	90	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8be8624d42b7f4278a0e34f7ba1dfe6cedadd427260f7c9f0ac49d403a835205	33	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bea65d31ea83bd444f7cccf478c6660cf3cdc8d1d0cc1792de58e115f5e9b01	49	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bebcd48896f7674f465f44cea1cac48c0d8fbe6927cbc2a81f038d9b44e4da7	52	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bf3a955efbd978a436c5d00ec24d140cbc3adaa1c67242033051b56e2303c51	52	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bf9901c0a69b498a01027574990dd43d1ceb004098e7d45a2752ed7b125344c	46	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bfa2ccd0e45f06d9aac5e63615c170b3fc57b1042c661d030fe315078e9d287	55	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bfcb3f753e30913ef8c2475c5c065950163d43e65aff604ea0aaf3801a3db17	104	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8bfd246cdf0ac136fbd077eb7c00a26139d0dd3c63493426bb79211626e1cc7d	92	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c037aad98f92827456bdb721f816857ae87f8abec9382560858ef9719fe1605	62	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c07a2a68b9dfb0ce078a1162eec66434d744f04204046ff5f2ae2deb5ead4cc	191	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c0d57f5c7eddcd5cdd5103afdb205fd5037f49ce5e0c70117245625eaffc9ed	210	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c1414284685bf693b1ecc487fdc994c76b9c17c23581b73cd27ef978a66376d	54	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c16eaf39513139facec89237fc9d8f6697921997e35020a6646fdf9a767c999	69	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c260d3d50fcff5def6b65629af3af10d73b7f74da30f14aa9b148dec09365e1	67	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c27e450f0cb7e52816ff92c9ea4a31799e3e52d5eb836f6acbbb75b4c2f41f2	138	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c298f9347da488a83b84cf21e510803a6da19aab10fbd0a798bb684085e1572	66	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c2ae47096acc4ebf5e80c96e29dd2c00d77f56f4e3e598b32048ae8bddcde8e	72	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c2d0341c9d74acbe369433387b87546a119ed2bfc5ee3d2392a2c5586d8987a	47	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
8c31b32d624d09e91db6241953502f22205ba79dc4a834f7acfc97de05bdd1a7	301	recurred_all_formal_partitions	false	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	technical_unresolved_candidate_pair_budget	The predeclared exhaustive alignment budget was exceeded. This row is unresolved, not absent TideHunter support or TandemX-only evidence.
