prediction_index	read_id	start	end	period	matched_truth_index	truth_family_id	iou	status
968	r000003144	0	12955	171	892	f032	1.0	matched
969	r000003144	10713	12955	342	NA	NA	0.0	unmatched
970	r000003146	8087	12326	171	893	f027	1.0	matched
971	r000003151	0	13452	171	894	megabase_171	1.0	matched
972	r000003152	0	16109	171	895	megabase_171	1.0	matched
973	r000003153	0	13165	171	896	megabase_171	1.0	matched
974	r000003154	0	16766	171	897	megabase_171	1.0	matched
975	r000003161	5674	9090	171	898	f020	0.9985375840889149	matched
976	r000003161	6730	9093	342	NA	NA	0.0	unmatched
977	r000003164	0	13611	171	899	megabase_171	1.0	matched
978	r000003170	11716	13417	844	NA	NA	0.0	unmatched
979	r000003174	0	11487	171	900	megabase_171	1.0	matched
980	r000003175	0	16770	171	901	megabase_171	1.0	matched
981	r000003176	0	16832	171	902	megabase_171	1.0	matched
982	r000003178	0	15993	421	903	f054	0.999437570303712	matched
983	r000003181	0	11361	171	904	megabase_171	1.0	matched
984	r000003188	0	4546	421	905	f046	0.9995600527936648	matched
985	r000003188	0	4546	842	NA	NA	0.0	unmatched
986	r000003190	802	5684	61	906	f012	0.9995904157280361	matched
987	r000003191	0	11701	421	907	f050	1.0	matched
988	r000003192	0	16921	421	908	f054	1.0	matched
989	r000003194	13797	18698	421	909	f048	1.0	matched
990	r000003195	0	15898	421	910	f049	1.0	matched
991	r000003196	0	10052	421	911	f051	1.0	matched
992	r000003201	5054	6266	61	912	f004	0.9991755976916735	matched
993	r000003202	0	11653	171	913	megabase_171	0.9995711099674044	matched
994	r000003204	0	12252	171	914	megabase_171	1.0	matched
995	r000003215	0	5112	171	915	f035	1.0	matched
996	r000003220	0	1438	61	916	f012	0.9993045897079277	matched
997	r000003222	0	10766	171	917	megabase_171	1.0	matched
998	r000003224	0	11511	421	918	f048	1.0	matched
999	r000003225	0	12160	171	919	f032	0.9995889847924373	matched
1000	r000003227	4	13524	171	920	megabase_171	0.9991870519547705	matched
1001	r000003228	0	14048	171	921	megabase_171	1.0	matched
1002	r000003233	3293	5073	884	NA	NA	0.0	unmatched
1003	r000003234	0	19887	171	922	megabase_171	1.0	matched
1004	r000003238	11468	17693	171	923	f031	0.9995183044315993	matched
1005	r000003243	0	12652	421	924	f053	1.0	matched
1006	r000003250	13682	16062	171	925	f029	1.0	matched
1007	r000003253	0	14838	171	926	megabase_171	1.0	matched
1008	r000003264	3	17510	171	927	megabase_171	0.9998286693318104	matched
1009	r000003265	10626	11846	61	928	f002	0.9983606557377049	matched
1010	r000003272	0	14558	421	929	f053	1.0	matched
1011	r000003276	0	12515	171	930	megabase_171	1.0	matched
1012	r000003280	0	10592	171	931	megabase_171	1.0	matched
1013	r000003282	1369	6251	61	932	f010	1.0	matched
1014	r000003283	0	14091	421	933	f049	1.0	matched
1015	r000003286	3929	7354	171	934	f019	1.0	matched
1016	r000003292	0	15847	421	935	f043	1.0	matched
1017	r000003300	1	13074	171	936	megabase_171	0.9999235123145174	matched
1018	r000003306	0	10319	421	937	f046	1.0	matched
1019	r000003308	0	8438	61	938	f018	1.0	matched
1020	r000003309	1	14772	171	939	megabase_171	0.9999323043595992	matched
1021	r000003310	0	20534	171	940	megabase_171	1.0	matched
1022	r000003314	0	13988	171	941	f034	1.0	matched
1023	r000003315	0	16038	171	942	megabase_171	1.0	matched
1024	r000003316	8167	8804	312	NA	NA	0.0	unmatched
1025	r000003318	0	2569	171	NA	NA	0.0	unmatched
1026	r000003318	2230	7876	171	943	f032	0.7168613509395633	matched
1027	r000003320	0	14340	421	944	f053	1.0	matched
1028	r000003324	0	13708	421	945	f050	1.0	matched
1029	r000003331	0	3144	171	946	f026	1.0	matched
1030	r000003333	0	11620	171	947	megabase_171	1.0	matched
1031	r000003334	0	7496	421	948	f052	1.0	matched
1032	r000003338	0	913	61	NA	NA	0.0	unmatched
1033	r000003338	800	6200	61	949	f016	0.8708064516129033	matched
1034	r000003341	8822	12189	171	950	f025	1.0	matched
1035	r000003345	9871	12997	421	951	f054	0.9996801023672425	matched
1036	r000003350	0	12146	421	952	f052	1.0	matched
1037	r000003353	4955	8380	171	953	f023	0.9994163991829589	matched
1038	r000003356	0	14065	421	954	f049	1.0	matched
1039	r000003365	0	8295	171	955	megabase_171	1.0	matched
1040	r000003367	0	13088	171	956	megabase_171	1.0	matched
1041	r000003368	0	5976	421	957	f038	1.0	matched
1042	r000003370	9252	13060	421	958	f046	1.0	matched
1043	r000003373	1238	13050	171	959	f034	1.0	matched
1044	r000003374	6689	13410	171	960	f028	1.0	matched
1045	r000003376	7979	12090	171	961	f025	1.0	matched
1046	r000003377	0	8724	171	962	f033	1.0	matched
1047	r000003387	0	16822	171	963	megabase_171	1.0	matched
1048	r000003388	0	9873	421	964	f046	1.0	matched
1049	r000003388	3262	9873	842	NA	NA	0.0	unmatched
1050	r000003389	13900	15122	61	965	f003	0.9983646770237122	matched
1051	r000003391	8342	16489	61	966	f017	0.9998772554314471	matched
1052	r000003394	0	18918	421	967	f050	1.0	matched
1053	r000003395	0	14838	171	968	megabase_171	0.9999326100141519	matched
1054	r000003404	0	8423	421	969	f046	0.5913782208804325	matched
1055	r000003404	7593	13919	421	NA	NA	0.0	unmatched
1056	r000003405	0	13578	421	970	f046	1.0	matched
1057	r000003408	0	12105	171	971	f033	1.0	matched
1058	r000003409	0	15212	171	972	megabase_171	1.0	matched
1059	r000003415	0	15153	171	973	megabase_171	1.0	matched
1060	r000003417	0	14402	421	974	f052	1.0	matched
1061	r000003418	0	21634	171	975	megabase_171	1.0	matched
1062	r000003420	9660	12351	421	976	f046	0.9988864142538976	matched
1063	r000003422	0	13844	171	977	megabase_171	1.0	matched
1064	r000003425	3301	14576	421	978	f049	1.0	matched
1065	r000003426	0	17047	171	979	megabase_171	1.0	matched
1066	r000003428	9223	10476	61	980	f018	0.9984038308060654	matched
1067	r000003429	0	15215	171	981	megabase_171	1.0	matched
1068	r000003430	7919	11353	171	982	f020	0.9994175888177053	matched
1069	r000003438	0	21382	171	983	megabase_171	1.0	matched
1070	r000003441	0	17493	171	984	megabase_171	1.0	matched
1071	r000003442	4134	5351	61	985	f005	0.9983579638752053	matched
1072	r000003443	0	12516	171	986	megabase_171	1.0	matched
1073	r000003446	0	12814	421	987	f049	1.0	matched
1074	r000003448	0	13672	171	988	megabase_171	0.9995613393771019	matched
1075	r000003449	0	3537	421	989	f045	1.0	matched
1076	r000003452	9695	15382	421	990	f049	1.0	matched
1077	r000003453	0	17849	171	991	megabase_171	1.0	matched
1078	r000003457	14358	21027	421	992	f052	1.0	matched
1079	r000003458	2	12541	171	993	megabase_171	0.9998405230842835	matched
1080	r000003461	0	14323	171	994	megabase_171	1.0	matched
1081	r000003462	0	2747	421	995	f047	0.9989090909090909	matched
1082	r000003464	9318	10213	61	996	f005	0.9988826815642458	matched
1083	r000003466	3991	5209	61	997	f002	1.0	matched
1084	r000003473	0	8032	171	998	f033	1.0	matched
1085	r000003474	9952	17432	421	999	f051	1.0	matched
1086	r000003478	9	17800	421	1000	f052	0.9994943820224719	matched
1087	r000003481	0	10880	171	1001	megabase_171	1.0	matched
1088	r000003483	0	12558	171	1002	f026	0.9998407643312102	matched
1089	r000003483	9070	12558	342	NA	NA	0.0	unmatched
1090	r000003484	0	12007	171	1003	megabase_171	1.0	matched
1091	r000003485	0	17674	171	1004	megabase_171	0.999830287944787	matched
1092	r000003488	7985	11399	171	1005	f022	0.9994145199063232	matched
1093	r000003494	4983	6197	61	1006	f002	0.9950819672131147	matched
1094	r000003497	0	11666	421	1007	f043	1.0	matched
1095	r000003499	1	9719	171	1008	megabase_171	0.9998971087560449	matched
1096	r000003503	0	13507	421	1009	f053	1.0	matched
1097	r000003505	0	12203	171	1010	megabase_171	0.999918059652573	matched
1098	r000003506	0	10808	171	1011	megabase_171	1.0	matched
1099	r000003511	0	13851	171	1012	megabase_171	1.0	matched
1100	r000003512	6138	9560	171	1013	f019	1.0	matched
1101	r000003516	2	10519	171	1014	megabase_171	0.9998098678581614	matched
1102	r000003517	0	15151	171	1015	megabase_171	0.9997360607060376	matched
1103	r000003518	0	2531	171	1016	megabase_171	1.0	matched
1104	r000003522	2123	9632	171	1017	f031	0.999866844207723	matched
1105	r000003529	5529	12109	421	1018	f037	0.9996960486322188	matched
1106	r000003537	0	15441	421	1019	f048	1.0	matched
1107	r000003541	0	11333	421	1020	f053	1.0	matched
1108	r000003543	11755	13308	421	1021	f050	1.0	matched
1109	r000003544	0	12143	421	1022	f050	1.0	matched
1110	r000003546	2	15082	171	1023	megabase_171	0.9998673915926269	matched
1111	r000003548	0	7512	171	1024	megabase_171	0.6432057539172874	matched
1112	r000003548	7175	11679	171	NA	NA	0.0	unmatched
1113	r000003553	8146	10586	171	1025	f027	1.0	matched
1114	r000003558	0	5919	171	1026	f028	1.0	matched
1115	r000003562	0	17086	421	1027	f048	1.0	matched
1116	r000003566	16779	18637	171	1028	f035	1.0	matched
1117	r000003567	0	13656	421	1029	f050	1.0	matched
1118	r000003568	0	13956	171	1030	megabase_171	1.0	matched
1119	r000003569	0	12490	421	1031	f053	1.0	matched
1120	r000003571	0	11617	421	1032	f052	1.0	matched
1121	r000003573	0	8683	171	1033	megabase_171	1.0	matched
1122	r000003574	0	16086	171	1034	megabase_171	0.9996892672922751	matched
1123	r000003575	0	15486	421	1035	f052	0.999870867768595	matched
1124	r000003577	0	8158	421	1036	f038	1.0	matched
1125	r000003581	0	16028	421	1037	f048	1.0	matched
1126	r000003584	0	11546	421	1038	f054	1.0	matched
1127	r000003586	0	12364	171	1039	f034	0.9999191265669227	matched
1128	r000003588	0	1494	61	1040	f015	1.0	matched
1129	r000003589	0	12796	421	1041	f043	1.0	matched
1130	r000003592	0	6039	61	1042	f014	0.9995034756703078	matched
1131	r000003593	6499	6916	207	NA	NA	0.0	unmatched
1132	r000003594	4	13075	421	1043	f049	0.9996940726577438	matched
1133	r000003596	0	12166	421	1044	f049	1.0	matched
1134	r000003597	2075	6527	61	NA	NA	0.0	unmatched
1135	r000003597	6410	13786	61	1045	f016	0.6298889837745517	matched
1136	r000003598	6394	11266	61	1046	f010	1.0	matched
1137	r000003608	1823	2640	402	NA	NA	0.0	unmatched
1138	r000003611	0	12729	171	1047	megabase_171	1.0	matched
1139	r000003614	0	18048	171	1048	megabase_171	1.0	matched
