read_id	candidate_id	cluster_id	family_id	representative_sha256	edit_distance_upper_bound	similarity_lower_bound	minimum_cluster_identity	compatible_cluster_count	alternative_cluster_ids	status	warning
SRR13557762.333895	TXC045658	TXG000021	TXF000013	eab62945bb89e0be01df0ce1f1fdd19e6cf2a4dc42b77e9019aa1a32ba2e25e9	1	0.9814814814814815	0.95	1		assigned	
SRR13557762.333939	TXC045659	TXG000202	TXF000045	204c50c30660bd17e8c5d5bd84a204f46efaf45639f1ad40bd661bc71312faf8	1	0.9818181818181818	0.95	2	TXG000128	assigned	multiple_compatible_clusters
SRR13557762.333939	TXC045660	TXG031644	NA	275d1d06c58e95f5e85534905f6126815ba8e99206eb21c703a219a0e9a13390	3	0.9523809523809523	0.95	1		below_minimum_support	
SRR13557762.333939	TXC045661	TXG023199	NA	396ad4a4c539bb618b4767d77dc19c6b198b0b9769631e75515d0fd6646a5b56	0	1.0	0.95	1		below_minimum_support	
SRR13557762.333955	TXC045662	TXG000012	TXF000036	cd9ca96cd617eb8400d10cf1abee47fba26765d0a8933372bcb90e027d226da6	0	1.0	0.95	1		assigned	
SRR13557762.333973	TXC045663	TXG031366	NA	45cecdb1fc888fba7e10f36bf8fe6520f38a3267791326aa5314f6e9738381ac	0	1.0	0.95	1		below_minimum_support	
SRR13557762.333973	TXC045664	TXG005236	NA	b4e13706ba1cd5a5990461aff7c9df7c9b86c7f0cd3d854e84076c5662f30bf2	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334014	TXC045665	TXG001527	TXF000638	fd8c6b73088e31e65c98aeca8bab6304f24132fc7dee70d70a513e6d50a94d43	0	1.0	0.95	1		assigned	
SRR13557762.334014	TXC045666	TXG033560	NA	78b26684dd4370c8a1a746249f43db079af711a95104b46de18af1871ec1840b	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334014	TXC045667	TXG003525	TXF000954	5b47ddbbb7387f37f5a26aa6626f46096bd3c86a39eed16ab7567258cd613818	0	1.0	0.95	1		assigned	
SRR13557762.334014	TXC045668	TXG001286	TXF000377	337621e3edc516fb57980d0b696701a2dc600fba8a7f621776e77e7f9e5aeadc	0	1.0	0.95	1		assigned	
SRR13557762.334014	TXC045669	TXG001428	NA	3ec94aa39ff6a6fda999bde71e428f2f154c61d0a7e087c47e7f85ab06b24948	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334027	TXC045670	TXG000009	TXF000003	805604804ba4b2eebd73f25937a9b954d06a13133610a7e27e136e28863f0233	1	0.9767441860465116	0.95	1		assigned	
SRR13557762.334027	TXC045671	TXG001229	NA	5f5d9b9eec1a8aa4bd059f837d8db7af963df7e04cdab720c5532012d4c240cb	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334080	TXC045672	TXG031377	NA	90bcc6d01571b944667bd7e931d9c78aa0d379161ec2f9d0ff6adadb15a3e298	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334080	TXC045673	TXG025830	NA	807a5b54b50408f09963f7f9235e7ec105e8152ab537f5ba6dc2b1056d785849	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334080	TXC045674	TXG001720	NA	849d2821a70efc43ae6c50d7befbfff891c772e83a63adf05810ea1c99527389	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334115	TXC045675	TXG037803	NA	56484c495f79d897ec12e962dcaeb87fa675790762eb606e99eaa1c0c2caef1a	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334121	TXC045676	TXG012749	NA	f813a08a60b7b387087669f84e00b870fd8456ae3bbabb326ce2932777dd5b4f	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334127	TXC045677	TXG009145	NA	d1ebc25fe7f8cfb6b5938f107b3aecd155fbec6d0bf7d11c670263fde1acb53b	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334127	TXC045678	TXG009086	TXF000562	79d8f31e890137c929f83878367f925961a3854c48e71ac12ed22b1c778470e5	31	0.9587217043941412	0.95	1		assigned	
SRR13557762.334169	TXC045679	TXG002800	NA	ee521ab57a6ba2aedc1c9a2ae865af570234579c7f6ec30bf9ddd5849698c90b	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334181	TXC045680	TXG016222	NA	53af534a7dee8382dd05adcdf72da6ab1a49e2478cc77ab4dd50ba2e8c9afede	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334181	TXC045681	TXG000131	TXF000162	677dc74d1e7dcc71c464cadb20e1816278cc3d41df8c2e6b3d07e485e882502c	3	0.9594594594594594	0.95	1		assigned	
SRR13557762.334182	TXC045682	TXG005843	NA	b0889aa8e65d35a57056cd713e9fb0880f3d65b542d7f093f410d0928fcec1f8	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334188	TXC045683	TXG002457	TXF000503	5771dcabffe1f2901b3432a7e1e7f223b5e9764aa612686814f5286d142b56e7	4	0.9615384615384616	0.95	2	TXG011047	assigned	multiple_compatible_clusters
SRR13557762.334211	TXC045684	TXG001489	TXF000793	2f88db11f01ef86e7aef5f8174667802e040b2b7c560a1e3c0b1c43862b5d0b2	0	1.0	0.95	1		assigned	
SRR13557762.334211	TXC045685	TXG002209	NA	868bde63bcc0fc986be4dbb8be07e5d345c75e884d8c666a7386611b17529e56	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334242	TXC045686	TXG008181	NA	a997e7ec945150ca0732e90019c15ec696e0b5e10fa55f7674094b3194576513	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334276	TXC045687	TXG012364	NA	d125e9fc5e0c8235ddb772ac42f797ca03884a3ea9450ab25825d18f006b4131	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334279	TXC045688	TXG019928	NA	3c52deff2b03e59c7d07ab9cb99c7dd300322c1b26bdefddf63a0a938344ed4b	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334279	TXC045689	TXG001200	TXF000990	5fd357052c6c1d96f112059e8cf944aa907343573a4dc2171dba6f85e07b2f35	1	0.9807692307692307	0.95	2	TXG000956	assigned	multiple_compatible_clusters
SRR13557762.334369	TXC045690	TXG000256	TXF000907	a748992fac2e6ecd947f81652c5240985c5cace5f6ea6a8655ebcafdebb1c1dc	0	1.0	0.95	1		assigned	
SRR13557762.334369	TXC045691	TXG021578	NA	5ca7867242f60cdf7b7491fbef8f9faa499e3550fa453bff2e5eca36deccaa2a	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334374	TXC045692	TXG022205	NA	118875b614642bd83b5827eb035281f11ca4e043abd1b2bbf8bdb54400cc6d8e	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334374	TXC045693	TXG001655	NA	f09b36eccca135e3ea6649396e58c9cca29aa834962c1f7d1ff08cbd29e542e7	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334376	TXC045694	TXG010932	NA	02ce4c042585aab36f45dd033f353a9c41d0eb642ac089a7186796ef8b60db3a	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334376	TXC045695	TXG002583	TXF000896	9a3edc4d7430ade8f05b547c5ca3d0573df8c965c77789051d5f9151c54c9824	0	1.0	0.95	1		assigned	
SRR13557762.334382	TXC045696	TXG019503	NA	0e6c665ef65d7bd19ab2aa406e911379d2a3aa55519a58d80490679ece25d4ad	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334405	TXC045697	TXG038257	NA	268660454f22f39b4cd30360e6bdfa38749bb014abec5e649ebabf0be961dfa2	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334468	TXC045698	TXG015421	NA	50af9660342cc671d3d29ffe1276873673f949275eb52a1e41ec097307d52922	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334468	TXC045699	TXG000514	TXF000252	0b4b17ff076c0f4e138033a5daf0aa632cbb1581f9fe34ea5154ca79c50c3829	0	1.0	0.95	1		assigned	
SRR13557762.334520	TXC045700	TXG016641	NA	bb1788368a456e7755442040e88c3bfe79a99d8581affa7385fc7a4b2d908203	3	0.9811320754716981	0.95	1		below_minimum_support	
SRR13557762.334666	TXC045701	TXG000128	TXF000026	e2d3c8fa53abeace8924941f35e59344f1754585944616bcb56f284656bf5a95	1	0.9818181818181818	0.95	1		assigned	
SRR13557762.334666	TXC045702	TXG006160	NA	da01902b5bdc0d8485e6918228d5cfd62e05904751d93a265a64853620bb9904	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334666	TXC045703	TXG020713	NA	0870d14c4355730d592eca063abd4317d64ba58b7ee251e077013a3519c1de08	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334666	TXC045704	TXG007793	NA	9e01f881b22334466d5e1c945fd020c6f725e2dc8514e7a5ca33ad81b0f12988	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334666	TXC045705	TXG013806	NA	3a1dc4e620740c704aa3714ad38d726fc5af5c01c2e3ffa7da66d571f4e6e39e	2	0.9574468085106383	0.95	1		below_minimum_support	
SRR13557762.334666	TXC045706	TXG006382	NA	cdfac424fc94918c6c618583d0842c60da245fe1ddcd284c25ededa12a573477	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334678	TXC045707	TXG020157	NA	1f87a686ff03b02ba9b586a96d95c46cfe270ff822c4ac537525c37debfd64b6	2	0.9534883720930233	0.95	1		below_minimum_support	
SRR13557762.334691	TXC045708	TXG036814	NA	805272abb880faf66f1f5a0995eef59e22c619a5f4c7c2fb7e8735770b424e01	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334705	TXC045709	TXG020937	NA	9809e26ad638531b04d3fd68288140d8ce2afdbdc11e3b5fc1d831e3f68de896	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334721	TXC045710	TXG019330	NA	340d0710c0ec5d2285e0033af7019262c12e5f6dd0c929dc53642d4f35c73aca	5	0.9568965517241379	0.95	1		below_minimum_support	
SRR13557762.334721	TXC045711	TXG030880	NA	9f15ae0fc561a70be7fbf04cc0dd11206eac6e4aa7c8acfe49bd1ce9f10c084d	2	0.962962962962963	0.95	1		below_minimum_support	
SRR13557762.334721	TXC045712	TXG000383	TXF000144	96976044c4d2b61a7d7636a2137e2cdc63a1119c90c3fe717ec2e5ff08f1f4e8	2	0.9615384615384616	0.95	1		assigned	
SRR13557762.334721	TXC045713	TXG015222	NA	93547fd1b706317bacd661b99019198fc41217b2671a34c1ba5e05decc35adfc	6	0.9668508287292817	0.95	1		below_minimum_support	
SRR13557762.334745	TXC045714	TXG000379	TXF000363	0e6998deea158b5973dacf23e564dadb5bf88e2cb87b2fdd5b647ef5dd40a104	4	0.9615384615384616	0.95	2	TXG002527	assigned	multiple_compatible_clusters
SRR13557762.334745	TXC045715	TXG000021	TXF000013	eab62945bb89e0be01df0ce1f1fdd19e6cf2a4dc42b77e9019aa1a32ba2e25e9	2	0.9642857142857143	0.95	1		assigned	
SRR13557762.334769	TXC045716	TXG003305	TXF000615	de5f41ddce8029058e068f3e1a8b3caaf17dbc441883c6a300b4b47ad52245e4	1	0.984375	0.95	2	TXG001830	assigned	multiple_compatible_clusters
SRR13557762.334769	TXC045717	TXG007681	NA	5b0af8cd20bada1b4dbb04c31e3874cd11bc4a6175c3d5e9884c42bc4e386ee5	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334787	TXC045718	TXG035618	NA	e893a75920065b1e95efa38177a2786d9562ef1eca9f1b94b3c70f98ecab4cd2	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334787	TXC045719	TXG012123	NA	5df107153f7d12fea3d68d75a205a1085e3bf2686663812463d2b97af44487c1	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334806	TXC045720	TXG000251	TXF000048	9623d0d22dff4d47130d107945970d4fafd4d8267038b39599c45857bf79f9ee	3	0.9702970297029703	0.95	2	TXG000267	assigned	multiple_compatible_clusters
SRR13557762.334809	TXC045721	TXG011736	NA	f4df2dd7246af8bf7d4b5e66553376398deef89e59593c858fa55f798908dbc0	0	1.0	0.95	1		below_minimum_support	
SRR13557762.334809	TXC045722	TXG014953	NA	dbdeaf6b88f6993c956dab9417c4174ab38f35430eb0ecd707c3db27f10f27b1	2	0.9855072463768116	0.95	1		below_minimum_support	
SRR13557762.334895	TXC045723	TXG034112	NA	945a62e92b4fa8e097885fe6c2ca3248c07c393befb7658a948d96cd8fa5df82	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335030	TXC045724	TXG000204	TXF000060	1d9d5dd315c911b82f4d6c86f97bcb1f794ae69d655ba2fa89f5a61a359095b3	1	0.9855072463768116	0.95	1		assigned	
SRR13557762.335052	TXC045725	TXG005044	NA	35e27e2d4e3591deda2f1dd80ff9ddbf6e63ca2b30846443261aad113cfe7bf8	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335052	TXC045726	TXG004135	NA	9d87bf736b12665822b96b28d74491ac385fc50dab786775f359497cfb7ffe1a	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335052	TXC045727	TXG024188	NA	a72f3144b7eb29f5793ff720592f82c34a090c5bc806bc158a385a88583d1ed8	1	0.9824561403508771	0.95	2	TXG000548	below_minimum_support	multiple_compatible_clusters
SRR13557762.335052	TXC045728	TXG032315	NA	a4b9a08975bb6ca509ed5e91b53fb507ff03891e1e9ffcf0359b761b7764f0eb	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335052	TXC045729	TXG000267	TXF000331	aeb0fa0ff4cd221d04a9ec857b3b926916c5936e324b0663a0e60d15113a1e6c	0	1.0	0.95	1		assigned	
SRR13557762.335132	TXC045730	TXG000035	TXF000016	9b2ed8e0478ebe26f03538c40ef3d986ec8bb98ec9c455e6b16e5ae9fa69e2ac	0	1.0	0.95	1		assigned	
SRR13557762.335195	TXC045731	TXG004252	NA	5b76f4e2cb5b7634e85e677c26911c0fdaee0dd99870f586534722f7a8cf9068	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335246	TXC045732	TXG000001	TXF000001	f26bfaec88ba0e57439afd74e06a179cec19b9c1cc04e84031248a95f44d144c	12	0.9518072289156626	0.95	1		assigned	
SRR13557762.335254	TXC045733	TXG017833	NA	4ca932d82f22859ad7098a25bf6328e6a2942f6f837af5a62803560317d9fdab	4	0.971830985915493	0.95	1		below_minimum_support	
SRR13557762.335268	TXC045734	TXG007440	NA	57426ea0f053bb32a7e0cc137c184c739b9b2726feb1551db913be6f4a9224b5	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335272	TXC045735	TXG000001	TXF000001	f26bfaec88ba0e57439afd74e06a179cec19b9c1cc04e84031248a95f44d144c	2	0.9919678714859438	0.95	1		assigned	
SRR13557762.335301	TXC045736	TXG000024	TXF000014	f58766862de0301c5023430bef250be6b0e42aca136167532e7e0d9c3660f726	14	0.9590643274853801	0.95	1		assigned	
SRR13557762.335301	TXC045737	TXG009946	NA	bf6194156548e469ee81a2f9a510bc7d57b12846f0d412df40da49bb514026dc	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335301	TXC045738	TXG002354	NA	85d54dad213a8609548e19954b8bc6e682c500a63e70ede8d4ef7e4f8fd79971	17	0.9508670520231214	0.95	1		below_minimum_support	
SRR13557762.335309	TXC045739	TXG027699	NA	697c2a4c7a471f41c36738f037d24b3f6cf393b1b321500c56b51a859890e7ec	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335323	TXC045740	TXG010963	NA	1f4141875691022bea13a663667bbaa5a1919708aa059f326fadd42b8bf8750b	5	0.9867021276595744	0.95	1		below_minimum_support	
SRR13557762.335326	TXC045741	TXG032793	NA	5ffcb10c955c9ed7ac043f6ded2fb4dd0e7a841a5e56fce756f8ed7256b66f94	2	0.9655172413793104	0.95	1		below_minimum_support	
SRR13557762.335344	TXC045742	TXG007465	NA	8b63e12cc27817178325c41d426daf07dcab9ff4b9e9b3fe95d847e29448fa2e	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335344	TXC045743	TXG001907	TXF001143	49f1aa99c5003068e83e3dc3b331a933c4af6108bb9afd3548faae99fce49aa7	2	0.9523809523809523	0.95	1		assigned	
SRR13557762.335373	TXC045744	TXG027150	NA	6455b02fe6f690a274ea46288ac1b75820cf5db2fb2e3403d881e2802a779cc2	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335373	TXC045745	TXG039284	NA	91a8c25905a3b13af5794bfd9cd67eb38063573144de7e74eb247f308e4ff389	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335378	TXC045746	TXG027697	NA	45e9981e9d0019e5df1d3f7a07abbd94060d56923dfe9f55a1dfe5ffb31b2151	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335378	TXC045747	TXG021001	NA	bb817848d8c6d57e1089012033cfcbf8d9e6c60ed6bf1860c05b5f586be09780	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335378	TXC045748	TXG026679	NA	ecd7cd5b91bdf578ee021b66c423f93ee3643cdfb50fda2cd6f3ddc6289ddb66	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335378	TXC045749	TXG003912	NA	ff34f21a1c3272f8ef8d302f7a780005b0b95df923e05d4ed90bfdad39703a50	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335470	TXC045750	TXG028327	NA	5a8d04adfc64e281e0f80d5fa0bc466e0b5ac8dc257710a2b6f499b266a0b4b0	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335470	TXC045751	TXG000956	TXF000110	97ad2520cf63830bf02608961d09c97b65bc36a21fb6f5e2b797ddd4a480bdb5	0	1.0	0.95	1		assigned	
SRR13557762.335470	TXC045752	TXG000068	TXF000021	1215a989d4a881e5a393bcfd8f471975a4d1edd062a8f84c6c1ccbce058c53b6	1	0.9795918367346939	0.95	1		assigned	
SRR13557762.335470	TXC045753	TXG000068	TXF000021	1215a989d4a881e5a393bcfd8f471975a4d1edd062a8f84c6c1ccbce058c53b6	1	0.9795918367346939	0.95	1		assigned	
SRR13557762.335507	TXC045754	TXG037114	NA	23ae2dde82d59413aa6bbf8be8c29fa214f8543eec7372b35e6988607cc2ebb2	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335507	TXC045755	TXG035511	NA	58498a0c56a770d98c7807d1731b28cfaa72e1be60a6471a55cd6e52d51a7dac	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335507	TXC045756	TXG025827	NA	c6ee877f6768e86845fc729f86fdff751568a58d596fceb227b3acb537f82199	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335507	TXC045757	TXG000045	TXF000011	456d17f289ed77b888d7602b6be721d1673cfabaa04337957bf533eb8087efd4	2	0.9545454545454546	0.95	3	TXG001788;TXG005790	assigned	multiple_compatible_clusters
SRR13557762.335507	TXC045758	TXG000202	TXF000045	204c50c30660bd17e8c5d5bd84a204f46efaf45639f1ad40bd661bc71312faf8	2	0.9636363636363636	0.95	3	TXG000585;TXG001485	assigned	multiple_compatible_clusters
SRR13557762.335507	TXC045759	TXG013235	NA	7eac7e7fc8da775f7a443be8df1106151bf176b6fe49806088611617f1a350fd	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335538	TXC045760	TXG000033	TXF000019	69a30a343cfd5411574478643eee2c185d7ab0b9b97360104eb3dfb3eb3c3d50	0	1.0	0.95	1		assigned	
SRR13557762.335538	TXC045761	TXG000122	TXF000091	4c6bad02090fa64826986ccd4a2f9be4d0196278d494a84d13943cd627d9701e	0	1.0	0.95	1		assigned	
SRR13557762.335571	TXC045762	TXG000007	TXF000007	2ea99e39a67fac14bc8e4e609e3be6ba2d6dd42da4da638ac6454ad13fdd15c3	1	0.9827586206896551	0.95	1		assigned	
SRR13557762.335572	TXC045763	TXG027611	NA	eebfb3330b65366f9ad1925180fa15f65cc6d1525a6e9c5232e202690468dbc5	3	0.9594594594594594	0.95	1		below_minimum_support	
SRR13557762.335624	TXC045764	TXG000012	TXF000036	cd9ca96cd617eb8400d10cf1abee47fba26765d0a8933372bcb90e027d226da6	0	1.0	0.95	1		assigned	
SRR13557762.335651	TXC045765	TXG029774	NA	a1824cb5bfcf60b5123066696cfe4e34ae582dd176cd92cbd0270e90c190812a	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335651	TXC045766	TXG037215	NA	798d60598332201db6d8c3770d413fec26bb2dee6c90f3449690a2158001921f	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335707	TXC045767	TXG000647	TXF000317	8f60f3578ab8a9353f43b1f99ba0f2220033f2b4fedc62c64029ea533be3e00e	2	0.9583333333333334	0.95	1		assigned	
SRR13557762.335710	TXC045768	TXG027628	NA	fd9d3237a1637e5a37e28486d1248bf573ed9242de7dee6c8e5af1677ffca58e	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335710	TXC045769	TXG035983	NA	1dfaba304a483ffbb61813ceecdae85a6a1dde2d09e2595bd10d02c09b06c82c	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335747	TXC045770	TXG018941	NA	127f1ac5d5133acbb77eedcccc20d05a25747f8b8d1e1beff33266e8417494b5	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335747	TXC045771	TXG024705	NA	bc23b5a940bb9694c9247d11cc1f977cad4054b97e80b3edfa59a5b93f6d556a	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335747	TXC045772	TXG024609	NA	0da4398e1116fd5aa85398fd64b062abff96cce3f2ecaf25a0415ea70fada79d	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335747	TXC045773	TXG030558	NA	5d31382267dac864609a11014b6cbaa2fc57d62db4f609436e69e4bfb8e3355b	2	0.9512195121951219	0.95	1		below_minimum_support	
SRR13557762.335779	TXC045774	TXG035319	NA	b8c4bcd07960935834e43c5627b3febe11a2d21c60ca388d3a6550cf8e5f7e9b	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335790	TXC045775	TXG005357	NA	f830056f36cd558c6e636349d022a3851bc0e5a8bcb6384db0c0cbf99143ec80	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335814	TXC045776	TXG000006	TXF000005	f7d6870eed5e79b1b9a1e88bb7e1e9744d7d52dcbe7c7c9d7a77f5f1e851f5dd	0	1.0	0.95	1		assigned	
SRR13557762.335814	TXC045777	TXG008158	NA	60ab070f0caec9f8e00cdeecbcf8a9c72a7612736782a7375bb6051360c91a62	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335815	TXC045778	TXG014680	NA	0dd5b3876d4e3a4a703d24a37e667c58674d98fa72b8877ab1c6a8a794ba354d	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335823	TXC045779	TXG000024	TXF000014	f58766862de0301c5023430bef250be6b0e42aca136167532e7e0d9c3660f726	9	0.9736070381231672	0.95	2	TXG002339	assigned	multiple_compatible_clusters
SRR13557762.335823	TXC045780	TXG002339	TXF000681	45eb1afbda6b0d213c4a7f9fe94246e220f5da08aca27a127fdde81978d2f24f	15	0.9558823529411765	0.95	2	TXG000024	assigned	multiple_compatible_clusters
SRR13557762.335823	TXC045781	TXG000024	TXF000014	f58766862de0301c5023430bef250be6b0e42aca136167532e7e0d9c3660f726	14	0.9589442815249267	0.95	2	TXG002339	assigned	multiple_compatible_clusters
SRR13557762.335857	TXC045782	TXG005250	TXF001021	80ee15df3d4acf9a05f1d28e4de6ed24a2be70be844b8e7c9c330bccde7f3197	0	1.0	0.95	1		assigned	
SRR13557762.335857	TXC045783	TXG001002	TXF000043	7f887d5411e118c243d2ba0e2e299842285de10aa2aa1e695b84ed26abc3193b	4	0.9770114942528736	0.95	1		assigned	
SRR13557762.335876	TXC045784	TXG017145	NA	7dab479730408f2a0f57024ab6c9e2d936d1d53ca449e6affafc25427f2720f5	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335876	TXC045785	TXG000126	TXF000032	9faae3bf78edc52b34ade85418b9d1c88e6dfba07c9e27ff4fb1a66a8632a5e3	2	0.9807692307692307	0.95	1		assigned	
SRR13557762.335876	TXC045786	TXG016126	NA	74682e58feeddf36dd0bb0fe602e87d898d21180f8ce7de523addd4fb33b6ff0	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335909	TXC045787	TXG002539	NA	0b32eacb401b19264322a3508ae6cf45830ab6d7d1ba5dcaba817c09731653ac	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335926	TXC045788	TXG031279	NA	ae7645e143924a7885851dce2b34fcdd68449e6cac1c3832f52d21bf2c9adcf7	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335941	TXC045789	TXG039557	NA	0444c8729f3ba23f524aa53eee54a2d53faf967f69f050961c6d9cc1f5be000d	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335972	TXC045790	TXG006889	NA	13c7b4e9c86e6ca0587ffc155d36111e184d6e5defa246f3dfe2eadfd9e42f60	0	1.0	0.95	1		below_minimum_support	
SRR13557762.335982	TXC045791	TXG000612	TXF000134	56034bdac318162d7adbbae27ffb299d735d7b7c745439b7d3ef7cffc6aca95e	1	0.975	0.95	1		assigned	
SRR13557762.336142	TXC045792	TXG000361	TXF000849	2300e3ac443f9dda01257b6d1d85be3e818cc111f3370bf38511c9f9c7ff6eef	0	1.0	0.95	1		assigned	
SRR13557762.336163	TXC045793	TXG000021	TXF000013	eab62945bb89e0be01df0ce1f1fdd19e6cf2a4dc42b77e9019aa1a32ba2e25e9	1	0.9818181818181818	0.95	1		assigned	
SRR13557762.336203	TXC045794	TXG026086	NA	d6dbf29fcc8ed3a7d8ded3b33a49b2dae035dffd2b33a47aeee71db92f0b396c	2	0.975609756097561	0.95	1		below_minimum_support	
SRR13557762.336346	TXC045795	TXG000437	TXF000593	ac2570f8a9b0a7872c3f6b80c7dfc1db6c6d974aec52a158965f72442685ee2d	5	0.9509803921568627	0.95	1		assigned	
SRR13557762.336346	TXC045796	TXG032915	NA	89bcc92956536a3064cf67cf3420eafd032274c15832f995b2a9fd6c5b666ad8	0	1.0	0.95	1		below_minimum_support	
SRR13557762.336346	TXC045797	TXG035531	NA	25b8f2369a1b2069b0acb5bc99de1f06b9b3a52e12c319f944580c674e83a4cd	0	1.0	0.95	1		below_minimum_support	
SRR13557762.336399	TXC045798	TXG000004	TXF000002	a0ab0ed1b326133e4affeab5cd620da8015524b3a2d4efb88eb58ef0dd1c8b6f	0	1.0	0.95	1		assigned	
SRR13557762.336406	TXC045799	TXG019655	NA	031c74a6618880fe7281432082baf2cefaf82ba2a3933e4fee95387ac360fcdf	0	1.0	0.95	1		below_minimum_support	
SRR13557762.336429	TXC045800	TXG004492	NA	2722c257ef8c366e15fb3f7e2bcb23f5def8b63abe9041b17ba69f807dd29645	0	1.0	0.95	1		below_minimum_support	
SRR13557762.336429	TXC045801	TXG003044	NA	33ff13b9492b4aa351bdd681e57590d2d73c107f4c63d9329863064efa6966b5	0	1.0	0.95	1		below_minimum_support	
SRR13557762.336429	TXC045802	TXG012294	NA	65de5ef6b700f3c5506c9ad6c3358bcc045228e2d3f77a5b81ee0ecd4b0c8123	2	0.9809523809523809	0.95	1		below_minimum_support	
SRR13557762.336437	TXC045803	TXG004476	NA	1f283c6bc295dcbf57326ddd15f3d64463ae6f933e137159da0ecba742f05ab5	0	1.0	0.95	1		below_minimum_support	
SRR13557762.336506	TXC045804	TXG000035	TXF000016	9b2ed8e0478ebe26f03538c40ef3d986ec8bb98ec9c455e6b16e5ae9fa69e2ac	0	1.0	0.95	1		assigned	
SRR13557762.336572	TXC045805	TXG000005	TXF000008	22fd5174b004161bf0cc98c0861038f0a8059e9f54da2119b4714957a7286fa0	0	1.0	0.95	1		assigned	
SRR13557762.336632	TXC045806	TXG012036	NA	7a1e8424d3d4f8c1b2924c395ac17ce1779d13ab80e55f610c679d3c999a52cc	0	1.0	0.95	1		below_minimum_support	
SRR13557762.336632	TXC045807	TXG029289	NA	4937215ba1da845d513a8244617cfc27fcb3c48f9103ef261ace0530215cb821	2	0.9555555555555556	0.95	3	TXG000328;TXG006722	below_minimum_support	multiple_compatible_clusters
