prediction_index	read_id	start	end	period	matched_truth_index	truth_family_id	iou	status
971	r000002453	0	5544	421	689	f050	1.0	matched
972	r000002453	0	5544	839	NA	NA	0.0	unmatched
973	r000002455	0	13104	421	690	f045	0.9997711146715496	matched
974	r000002456	0	11555	421	691	f051	1.0	matched
975	r000002456	0	11555	843	NA	NA	0.0	unmatched
976	r000002459	0	12702	171	692	f025	1.0	matched
977	r000002459	0	12702	341	NA	NA	0.0	unmatched
978	r000002459	0	12702	512	NA	NA	0.0	unmatched
979	r000002461	0	12721	422	693	f052	0.9995285613263142	matched
980	r000002466	0	14291	171	694	megabase_171	1.0	matched
981	r000002469	5956	10841	61	695	f010	1.0	matched
982	r000002470	10477	13595	61	696	f017	0.9996792815907634	matched
983	r000002473	0	13442	171	697	f031	1.0	matched
984	r000002473	0	13442	854	NA	NA	0.0	unmatched
985	r000002483	0	15408	341	NA	NA	0.0	unmatched
986	r000002483	0	15408	171	698	megabase_171	1.0	matched
987	r000002484	12404	13626	61	699	f006	0.9975510204081632	matched
988	r000002492	707	5586	61	700	f009	1.0	matched
989	r000002496	7847	11670	171	701	f029	0.9989545216936748	matched
990	r000002496	7847	11670	343	NA	NA	0.0	unmatched
991	r000002502	0	13987	419	702	f049	1.0	matched
992	r000002505	0	4755	61	703	f007	1.0	matched
993	r000002508	0	1634	61	704	f017	0.9993880048959608	matched
994	r000002508	0	1634	426	NA	NA	0.0	unmatched
995	r000002509	0	11634	171	705	megabase_171	1.0	matched
996	r000002509	0	11634	343	NA	NA	0.0	unmatched
997	r000002512	0	13511	171	706	megabase_171	1.0	matched
998	r000002512	0	13511	341	NA	NA	0.0	unmatched
999	r000002521	2	13584	422	707	f053	0.9998527679623086	matched
1000	r000002521	2	13584	843	NA	NA	0.0	unmatched
1001	r000002528	0	12487	171	708	megabase_171	1.0	matched
1002	r000002529	2448	16167	171	709	f036	1.0	matched
1003	r000002533	0	6832	171	710	f033	0.9998536299765808	matched
1004	r000002541	0	2965	61	711	f014	1.0	matched
1005	r000002541	0	2965	182	NA	NA	0.0	unmatched
1006	r000002542	1485	11601	420	712	f049	1.0	matched
1007	r000002542	1485	11601	842	NA	NA	0.0	unmatched
1008	r000002545	0	11105	171	713	megabase_171	1.0	matched
1009	r000002548	0	15904	171	714	megabase_171	1.0	matched
1010	r000002551	2580	5987	171	715	f023	0.999706572769953	matched
1011	r000002553	4383	15000	61	716	f017	1.0	matched
1012	r000002555	0	16452	171	717	f031	1.0	matched
1013	r000002558	4	13068	171	718	megabase_171	0.9996939087848179	matched
1014	r000002563	0	15869	421	719	f051	1.0	matched
1015	r000002567	0	7456	61	720	f016	0.9998658798283262	matched
1016	r000002568	0	15885	171	721	megabase_171	1.0	matched
1017	r000002572	0	14177	171	722	megabase_171	1.0	matched
1018	r000002575	0	11313	422	723	f051	1.0	matched
1019	r000002575	0	11313	842	NA	NA	0.0	unmatched
1020	r000002576	8530	18858	61	724	f016	0.9999031758326878	matched
1021	r000002578	0	10632	171	725	megabase_171	1.0	matched
1022	r000002578	0	10632	341	NA	NA	0.0	unmatched
1023	r000002578	0	10632	683	NA	NA	0.0	unmatched
1024	r000002581	0	11490	171	726	f036	0.9997389033942559	matched
1025	r000002582	0	14168	171	727	megabase_171	1.0	matched
1026	r000002582	0	14168	341	NA	NA	0.0	unmatched
1027	r000002596	4830	11608	420	728	f043	1.0	matched
1028	r000002599	1487	13460	422	729	f052	1.0	matched
1029	r000002601	0	2049	61	730	f016	0.9985380116959064	matched
1030	r000002601	0	2049	611	NA	NA	0.0	unmatched
1031	r000002602	0	11980	421	731	f053	1.0	matched
1032	r000002602	0	11980	841	NA	NA	0.0	unmatched
1033	r000002604	2	12568	171	732	megabase_171	0.9998408656906429	matched
1034	r000002605	0	11280	171	733	megabase_171	1.0	matched
1035	r000002605	0	11280	341	NA	NA	0.0	unmatched
1036	r000002607	3	15664	171	734	megabase_171	0.9998084780388151	matched
1037	r000002612	0	13225	421	735	f054	1.0	matched
1038	r000002616	7	11432	420	736	f052	0.9993876836948915	matched
1039	r000002616	7	11432	842	NA	NA	0.0	unmatched
1040	r000002622	0	8553	422	737	f048	1.0	matched
1041	r000002622	0	8553	843	NA	NA	0.0	unmatched
1042	r000002623	9642	14518	61	738	f008	0.9997949559155218	matched
1043	r000002624	5025	13112	171	739	f026	1.0	matched
1044	r000002629	0	21761	171	740	megabase_171	1.0	matched
1045	r000002631	0	13428	421	741	f052	1.0	matched
1046	r000002631	0	13428	843	NA	NA	0.0	unmatched
1047	r000002632	0	15029	171	742	f032	1.0	matched
1048	r000002633	4	9518	421	743	f046	0.9993696154654339	matched
1049	r000002633	4	9518	841	NA	NA	0.0	unmatched
1050	r000002640	0	12748	422	744	f043	1.0	matched
1051	r000002641	0	154	60	745	f010	1.0	matched
1052	r000002644	15533	17414	171	746	f019	1.0	matched
1053	r000002647	0	4184	170	747	f029	1.0	matched
1054	r000002647	0	4184	341	NA	NA	0.0	unmatched
1055	r000002649	0	15362	171	748	megabase_171	0.9997396850188728	matched
1056	r000002649	0	15362	514	NA	NA	0.0	unmatched
1057	r000002649	0	15362	343	NA	NA	0.0	unmatched
1058	r000002650	0	20424	422	749	f050	1.0	matched
1059	r000002650	0	20424	842	NA	NA	0.0	unmatched
1060	r000002651	14932	16363	171	750	f021	1.0	matched
1061	r000002657	452	1670	61	751	f002	1.0	matched
1062	r000002662	10216	14490	171	752	f034	1.0	matched
1063	r000002662	10216	14490	512	NA	NA	0.0	unmatched
1064	r000002662	10216	14490	683	NA	NA	0.0	unmatched
1065	r000002663	0	14092	420	753	f049	1.0	matched
1066	r000002664	0	13117	421	754	f048	1.0	matched
1067	r000002667	5187	13595	420	755	f040	0.9998810797954573	matched
1068	r000002669	0	6657	171	756	f031	0.9990995047276002	matched
1069	r000002670	0	8954	341	NA	NA	0.0	unmatched
1070	r000002670	0	8954	171	757	f028	1.0	matched
1071	r000002670	0	8954	512	NA	NA	0.0	unmatched
1072	r000002679	0	17225	171	758	f033	1.0	matched
1073	r000002683	0	10994	171	759	megabase_171	1.0	matched
1074	r000002686	0	14510	171	760	megabase_171	1.0	matched
1075	r000002686	0	14510	512	NA	NA	0.0	unmatched
1076	r000002693	0	15084	420	761	f047	1.0	matched
1077	r000002693	0	15084	842	NA	NA	0.0	unmatched
1078	r000002707	0	11429	840	NA	NA	0.0	unmatched
1079	r000002707	0	11429	419	762	f051	1.0	matched
1080	r000002711	0	16758	171	763	megabase_171	1.0	matched
1081	r000002712	2105	11875	422	764	f044	0.9998976458546571	matched
1082	r000002712	2105	11875	843	NA	NA	0.0	unmatched
1083	r000002719	0	19509	171	765	megabase_171	1.0	matched
1084	r000002719	0	19509	341	NA	NA	0.0	unmatched
1085	r000002723	3	13895	421	766	f050	0.9997840949982008	matched
1086	r000002724	8280	11693	171	767	f022	0.9994143484626647	matched
1087	r000002730	768	9185	421	768	f037	0.9997623856480932	matched
1088	r000002733	0	16936	171	769	megabase_171	1.0	matched
1089	r000002734	3442	12366	171	770	megabase_171	0.9997759354694152	matched
1090	r000002737	0	14024	171	771	megabase_171	1.0	matched
1091	r000002738	0	7677	171	772	f027	1.0	matched
1092	r000002738	0	7677	514	NA	NA	0.0	unmatched
1093	r000002744	0	9657	171	773	megabase_171	1.0	matched
1094	r000002744	0	9657	341	NA	NA	0.0	unmatched
1095	r000002752	0	10942	421	774	f054	1.0	matched
1096	r000002752	0	10942	843	NA	NA	0.0	unmatched
1097	r000002756	7073	15063	171	775	megabase_171	1.0	matched
1098	r000002759	0	15938	171	776	megabase_171	1.0	matched
1099	r000002764	939	9367	422	777	f041	1.0	matched
1100	r000002770	0	2248	420	778	f050	1.0	matched
1101	r000002770	0	2238	836	NA	NA	0.0	unmatched
1102	r000002774	980	13771	420	779	f048	1.0	matched
1103	r000002779	10245	11336	171	780	f025	1.0	matched
1104	r000002780	11737	12675	422	781	f048	0.9936440677966102	matched
1105	r000002788	0	15145	171	782	megabase_171	0.9998679606522743	matched
1106	r000002790	0	6786	421	783	f046	1.0	matched
1107	r000002790	0	6786	841	NA	NA	0.0	unmatched
1108	r000002791	0	12627	171	784	megabase_171	1.0	matched
1109	r000002792	4	13109	421	785	f054	0.9996948661225112	matched
1110	r000002797	0	11466	170	786	f036	1.0	matched
1111	r000002798	0	14254	171	787	megabase_171	1.0	matched
1112	r000002798	0	14254	341	NA	NA	0.0	unmatched
1113	r000002800	5850	7067	61	788	f006	0.9975409836065574	matched
1114	r000002802	0	13517	171	789	megabase_171	1.0	matched
1115	r000002805	0	4514	419	790	f044	0.9997784669915818	matched
1116	r000002813	0	14699	171	791	megabase_171	1.0	matched
1117	r000002820	0	11690	171	792	megabase_171	1.0	matched
1118	r000002821	0	15072	421	793	f050	0.9997346776333245	matched
1119	r000002825	0	9104	61	794	f013	1.0	matched
1120	r000002827	0	13822	422	795	f052	0.9997106900043397	matched
1121	r000002827	0	13822	843	NA	NA	0.0	unmatched
1122	r000002830	12	13372	171	796	megabase_171	0.9991026024528866	matched
1123	r000002833	5	12212	171	797	megabase_171	0.9995905666557484	matched
1124	r000002845	6653	10065	171	798	f024	0.9994141769185706	matched
1125	r000002847	6563	16674	421	799	f050	1.0	matched
1126	r000002847	6563	16674	841	NA	NA	0.0	unmatched
1127	r000002848	0	11192	171	800	megabase_171	1.0	matched
1128	r000002852	18333	19309	173	801	f036	0.9969262295081968	matched
1129	r000002855	7940	11364	61	802	f018	0.9994158878504673	matched
1130	r000002857	0	15265	171	803	f034	0.9998689984934827	matched
1131	r000002857	0	15265	343	NA	NA	0.0	unmatched
1132	r000002858	0	9511	170	804	f031	0.9998948696383515	matched
1133	r000002858	0	9511	342	NA	NA	0.0	unmatched
1134	r000002860	3583	14371	171	805	f029	1.0	matched
1135	r000002867	11162	16049	61	806	f008	0.9997954173486089	matched
1136	r000002869	2198	11018	171	807	f028	1.0	matched
1137	r000002871	1	13837	171	808	megabase_171	0.9999277299992773	matched
1138	r000002876	15923	16894	61	809	f002	0.9989711934156379	matched
1139	r000002878	0	18843	171	810	megabase_171	1.0	matched
1140	r000002887	0	12190	421	811	f044	0.9999179722746289	matched
1141	r000002904	0	13198	421	812	f052	0.9996970156036964	matched
1142	r000002904	0	13198	843	NA	NA	0.0	unmatched
1143	r000002906	2	11337	171	813	megabase_171	0.9998235864867249	matched
1144	r000002906	2	11337	683	NA	NA	0.0	unmatched
1145	r000002908	8105	10882	423	814	f042	0.9996398991717681	matched
1146	r000002908	8105	10882	845	NA	NA	0.0	unmatched
1147	r000002912	0	12979	421	815	f054	1.0	matched
1148	r000002914	0	2409	845	NA	NA	0.0	unmatched
1149	r000002914	0	2409	421	816	f043	1.0	matched
1150	r000002919	0	17638	421	817	f048	1.0	matched
1151	r000002921	0	8607	422	818	f049	1.0	matched
1152	r000002923	0	10574	421	819	f048	1.0	matched
1153	r000002927	0	11698	171	820	megabase_171	1.0	matched
1154	r000002928	1	15663	171	821	megabase_171	0.9999361552703824	matched
1155	r000002928	1	15663	341	NA	NA	0.0	unmatched
1156	r000002932	4239	11556	419	822	f049	1.0	matched
1157	r000002935	7321	11413	422	823	f046	0.9990234375	matched
1158	r000002942	0	12655	171	824	megabase_171	1.0	matched
1159	r000002943	0	12495	171	825	megabase_171	0.9998399615907818	matched
1160	r000002944	0	13360	421	826	f050	1.0	matched
1161	r000002944	0	13360	843	NA	NA	0.0	unmatched
1162	r000002945	0	12185	421	827	f045	1.0	matched
1163	r000002949	3792	11072	61	828	f017	1.0	matched
1164	r000002952	0	13994	421	829	f048	1.0	matched
1165	r000002953	5814	10690	61	830	f008	0.9997949559155218	matched
1166	r000002956	0	5740	171	831	f027	1.0	matched
1167	r000002958	0	13090	171	832	megabase_171	1.0	matched
1168	r000002959	0	14389	171	833	megabase_171	1.0	matched
1169	r000002959	0	14389	341	NA	NA	0.0	unmatched
1170	r000002959	0	14389	512	NA	NA	0.0	unmatched
1171	r000002963	10068	13492	171	834	f020	0.9994158878504673	matched
1172	r000002963	10068	13492	516	NA	NA	0.0	unmatched
1173	r000002964	0	12056	422	835	f051	1.0	matched
1174	r000002964	0	12056	840	NA	NA	0.0	unmatched
1175	r000002965	4180	11725	344	NA	NA	0.0	unmatched
1176	r000002965	4180	11725	171	836	f028	0.9996025437201908	matched
1177	r000002969	0	4839	61	837	f010	1.0	matched
1178	r000002972	0	11404	171	838	megabase_171	1.0	matched
1179	r000002972	0	11404	341	NA	NA	0.0	unmatched
1180	r000002975	522	13346	171	839	f033	1.0	matched
1181	r000002975	522	13346	341	NA	NA	0.0	unmatched
1182	r000002975	522	13346	512	NA	NA	0.0	unmatched
1183	r000002982	0	907	61	840	f015	1.0	matched
1184	r000002982	0	907	429	NA	NA	0.0	unmatched
1185	r000002987	11760	20037	421	841	f038	1.0	matched
1186	r000002989	0	2316	171	842	f029	1.0	matched
1187	r000002989	0	2316	343	NA	NA	0.0	unmatched
1188	r000002990	0	6092	171	843	f025	1.0	matched
1189	r000002990	0	6092	341	NA	NA	0.0	unmatched
1190	r000002994	1004	14688	171	844	f027	1.0	matched
1191	r000002995	15857	17327	170	845	f023	1.0	matched
1192	r000002995	15857	17327	342	NA	NA	0.0	unmatched
1193	r000002996	0	10461	343	NA	NA	0.0	unmatched
1194	r000002996	0	10461	171	846	f035	1.0	matched
1195	r000002998	0	8951	422	847	f043	1.0	matched
1196	r000003004	0	15335	171	848	megabase_171	1.0	matched
1197	r000003008	11839	16808	61	849	f016	0.999798752264037	matched
1198	r000003011	0	11040	171	850	megabase_171	1.0	matched
1199	r000003015	4	14923	171	851	megabase_171	0.9997319573812237	matched
1200	r000003016	0	14181	171	852	megabase_171	1.0	matched
1201	r000003016	0	14181	341	NA	NA	0.0	unmatched
1202	r000003018	0	12953	171	853	megabase_171	1.0	matched
1203	r000003021	0	8145	419	854	f050	1.0	matched
1204	r000003022	6814	11022	61	855	f017	1.0	matched
1205	r000003023	0	15817	343	NA	NA	0.0	unmatched
1206	r000003023	0	15817	171	856	megabase_171	1.0	matched
1207	r000003029	4558	7981	171	857	f022	0.999124343257443	matched
1208	r000003031	0	10577	171	858	megabase_171	1.0	matched
1209	r000003039	0	1485	170	859	f025	1.0	matched
1210	r000003039	0	1485	341	NA	NA	0.0	unmatched
1211	r000003040	2	14590	171	860	f036	0.9998629198080877	matched
1212	r000003040	2	14590	512	NA	NA	0.0	unmatched
1213	r000003042	4	17312	421	861	f052	0.9995957262489171	matched
1214	r000003042	4	17312	843	NA	NA	0.0	unmatched
1215	r000003046	0	20589	171	862	megabase_171	1.0	matched
1216	r000003046	0	20589	341	NA	NA	0.0	unmatched
1217	r000003049	0	16201	171	863	megabase_171	1.0	matched
1218	r000003050	1	14166	171	864	megabase_171	0.9999294084427502	matched
1219	r000003051	0	19544	171	865	megabase_171	1.0	matched
1220	r000003051	0	19544	341	NA	NA	0.0	unmatched
1221	r000003053	0	11127	421	866	f051	1.0	matched
1222	r000003056	0	11757	171	867	f036	1.0	matched
1223	r000003056	0	11757	341	NA	NA	0.0	unmatched
1224	r000003061	11058	12280	61	868	f001	1.0	matched
1225	r000003072	0	14988	171	869	megabase_171	0.9999332844085663	matched
1226	r000003072	0	14988	343	NA	NA	0.0	unmatched
1227	r000003074	0	9395	171	870	f035	1.0	matched
1228	r000003086	0	15926	171	871	megabase_171	1.0	matched
1229	r000003088	0	16461	422	872	f054	1.0	matched
1230	r000003088	0	16461	843	NA	NA	0.0	unmatched
1231	r000003089	0	963	61	873	f015	1.0	matched
1232	r000003089	0	963	304	NA	NA	0.0	unmatched
1233	r000003090	0	14631	171	874	megabase_171	1.0	matched
1234	r000003090	0	14631	343	NA	NA	0.0	unmatched
1235	r000003093	10099	10885	172	875	f035	1.0	matched
1236	r000003093	10099	10885	343	NA	NA	0.0	unmatched
1237	r000003097	0	14792	171	876	megabase_171	0.9997972287935113	matched
1238	r000003101	0	11766	171	877	f032	0.9996601529311809	matched
1239	r000003101	0	11766	682	NA	NA	0.0	unmatched
1240	r000003102	8909	18809	171	878	f033	1.0	matched
1241	r000003102	8909	18809	343	NA	NA	0.0	unmatched
1242	r000003106	0	9239	171	879	f027	1.0	matched
1243	r000003106	0	9239	341	NA	NA	0.0	unmatched
1244	r000003107	0	19248	422	880	f053	1.0	matched
1245	r000003108	6670	11545	61	881	f012	0.9997948717948718	matched
1246	r000003110	0	15278	842	NA	NA	0.0	unmatched
1247	r000003110	0	15278	422	882	f043	1.0	matched
1248	r000003112	0	10969	171	883	megabase_171	1.0	matched
1249	r000003112	0	10969	341	NA	NA	0.0	unmatched
1250	r000003120	0	10920	420	884	f047	0.9997253501785224	matched
1251	r000003120	0	10920	841	NA	NA	0.0	unmatched
1252	r000003123	0	13118	171	885	megabase_171	1.0	matched
1253	r000003125	11521	16969	422	886	f038	1.0	matched
1254	r000003125	11521	16969	842	NA	NA	0.0	unmatched
1255	r000003130	0	11197	171	887	megabase_171	0.9996428890277653	matched
1256	r000003133	0	15652	171	888	megabase_171	0.9998083679335675	matched
1257	r000003135	0	11599	172	889	megabase_171	1.0	matched
1258	r000003135	0	11599	343	NA	NA	0.0	unmatched
1259	r000003141	8830	12129	171	890	f028	1.0	matched
1260	r000003141	8830	12129	343	NA	NA	0.0	unmatched
1261	r000003141	8830	12129	514	NA	NA	0.0	unmatched
1262	r000003143	0	13782	171	891	megabase_171	0.9997098505730451	matched
1263	r000003143	0	13782	341	NA	NA	0.0	unmatched
1264	r000003144	0	12955	171	892	f032	1.0	matched
1265	r000003146	8087	12326	170	893	f027	1.0	matched
1266	r000003151	0	13452	171	894	megabase_171	1.0	matched
1267	r000003152	0	16109	171	895	megabase_171	1.0	matched
1268	r000003152	0	16109	343	NA	NA	0.0	unmatched
1269	r000003153	0	13165	171	896	megabase_171	1.0	matched
1270	r000003153	0	13165	341	NA	NA	0.0	unmatched
1271	r000003154	0	16766	171	897	megabase_171	1.0	matched
1272	r000003161	5674	9093	171	898	f020	0.9994150336355659	matched
1273	r000003161	5674	9093	511	NA	NA	0.0	unmatched
1274	r000003161	5674	9093	682	NA	NA	0.0	unmatched
1275	r000003164	0	13611	171	899	megabase_171	1.0	matched
1276	r000003174	0	11487	171	900	megabase_171	1.0	matched
1277	r000003175	0	16770	171	901	megabase_171	1.0	matched
1278	r000003175	0	16770	341	NA	NA	0.0	unmatched
1279	r000003176	0	16832	171	902	megabase_171	1.0	matched
1280	r000003178	0	16002	421	903	f054	1.0	matched
1281	r000003181	0	11361	171	904	megabase_171	1.0	matched
1282	r000003181	0	11361	343	NA	NA	0.0	unmatched
1283	r000003188	0	4546	423	905	f046	0.9995600527936648	matched
1284	r000003188	0	4546	843	NA	NA	0.0	unmatched
1285	r000003190	802	5685	61	906	f012	0.999795207864018	matched
1286	r000003191	0	11701	420	907	f050	1.0	matched
1287	r000003192	0	16906	420	908	f054	0.9991135275692926	matched
1288	r000003194	13797	18698	420	909	f048	1.0	matched
1289	r000003194	13797	18698	843	NA	NA	0.0	unmatched
1290	r000003195	0	15898	421	910	f049	1.0	matched
1291	r000003196	0	10052	420	911	f051	1.0	matched
1292	r000003196	0	10052	842	NA	NA	0.0	unmatched
1293	r000003201	5054	6266	61	912	f004	0.9991755976916735	matched
1294	r000003201	5054	6266	181	NA	NA	0.0	unmatched
1295	r000003201	5054	6266	242	NA	NA	0.0	unmatched
1296	r000003202	0	11653	171	913	megabase_171	0.9995711099674044	matched
1297	r000003204	0	12252	171	914	megabase_171	1.0	matched
1298	r000003204	0	12252	341	NA	NA	0.0	unmatched
1299	r000003215	0	5112	172	915	f035	1.0	matched
1300	r000003215	0	5112	343	NA	NA	0.0	unmatched
1301	r000003215	0	5112	512	NA	NA	0.0	unmatched
1302	r000003220	4	1438	61	916	f012	0.9965229485396384	matched
1303	r000003220	4	1438	182	NA	NA	0.0	unmatched
1304	r000003222	0	10766	171	917	megabase_171	1.0	matched
1305	r000003224	0	11511	419	918	f048	1.0	matched
1306	r000003225	0	12165	171	919	f032	1.0	matched
1307	r000003227	4	13531	171	920	megabase_171	0.9997043825290075	matched
1308	r000003228	0	14048	171	921	megabase_171	1.0	matched
1309	r000003234	0	19887	171	922	megabase_171	1.0	matched
1310	r000003238	11468	17693	171	923	f031	0.9995183044315993	matched
1311	r000003238	11468	17693	514	NA	NA	0.0	unmatched
1312	r000003238	11468	17693	685	NA	NA	0.0	unmatched
1313	r000003243	0	12652	421	924	f053	1.0	matched
1314	r000003250	13682	16062	170	925	f029	1.0	matched
1315	r000003250	13682	16062	341	NA	NA	0.0	unmatched
1316	r000003250	13682	16062	513	NA	NA	0.0	unmatched
1317	r000003253	0	14838	171	926	megabase_171	1.0	matched
1318	r000003253	0	14838	343	NA	NA	0.0	unmatched
1319	r000003264	3	17506	171	927	megabase_171	0.9996002284408909	matched
1320	r000003265	10626	11846	61	928	f002	0.9983606557377049	matched
1321	r000003265	10626	11846	243	NA	NA	0.0	unmatched
1322	r000003265	10626	11846	304	NA	NA	0.0	unmatched
1323	r000003272	0	14558	421	929	f053	1.0	matched
1324	r000003276	0	12515	171	930	megabase_171	1.0	matched
1325	r000003276	0	12515	512	NA	NA	0.0	unmatched
1326	r000003280	0	10592	172	931	megabase_171	1.0	matched
1327	r000003282	1369	6251	61	932	f010	1.0	matched
1328	r000003283	0	14091	420	933	f049	1.0	matched
1329	r000003286	3929	7354	172	934	f019	1.0	matched
1330	r000003286	3929	7354	687	NA	NA	0.0	unmatched
1331	r000003292	0	15847	422	935	f043	1.0	matched
1332	r000003300	1	13074	171	936	megabase_171	0.9999235123145174	matched
1333	r000003306	0	10319	422	937	f046	1.0	matched
1334	r000003308	0	8438	61	938	f018	1.0	matched
1335	r000003309	1	14772	171	939	megabase_171	0.9999323043595992	matched
1336	r000003309	1	14772	341	NA	NA	0.0	unmatched
1337	r000003310	0	20534	171	940	megabase_171	1.0	matched
1338	r000003314	0	13988	171	941	f034	1.0	matched
1339	r000003315	0	16038	171	942	megabase_171	1.0	matched
1340	r000003315	0	16038	343	NA	NA	0.0	unmatched
1341	r000003318	0	7876	171	943	f032	1.0	matched
1342	r000003320	0	14340	422	944	f053	1.0	matched
1343	r000003324	0	13708	421	945	f050	1.0	matched
1344	r000003324	0	13708	841	NA	NA	0.0	unmatched
1345	r000003331	0	3144	172	946	f026	1.0	matched
1346	r000003331	0	3144	342	NA	NA	0.0	unmatched
1347	r000003333	0	11620	171	947	megabase_171	1.0	matched
1348	r000003333	0	11620	343	NA	NA	0.0	unmatched
1349	r000003334	0	7496	421	948	f052	1.0	matched
1350	r000003338	0	6200	61	949	f016	0.9998387096774194	matched
1351	r000003341	8822	12189	170	950	f025	1.0	matched
1352	r000003345	9871	12997	421	951	f054	0.9996801023672425	matched
1353	r000003345	9871	12997	845	NA	NA	0.0	unmatched
1354	r000003350	0	12146	421	952	f052	1.0	matched
1355	r000003353	4955	8380	171	953	f023	0.9994163991829589	matched
1356	r000003353	4955	8380	343	NA	NA	0.0	unmatched
1357	r000003356	0	14065	421	954	f049	1.0	matched
1358	r000003365	0	8295	171	955	megabase_171	1.0	matched
1359	r000003367	0	13088	171	956	megabase_171	1.0	matched
1360	r000003367	0	13088	341	NA	NA	0.0	unmatched
1361	r000003368	0	5972	422	957	f038	0.999330655957162	matched
1362	r000003368	0	5972	845	NA	NA	0.0	unmatched
1363	r000003370	9252	13060	420	958	f046	1.0	matched
1364	r000003373	1238	13050	171	959	f034	1.0	matched
1365	r000003374	6689	13410	170	960	f028	1.0	matched
1366	r000003374	6689	13410	342	NA	NA	0.0	unmatched
1367	r000003376	7979	12090	171	961	f025	1.0	matched
1368	r000003376	7979	12090	341	NA	NA	0.0	unmatched
1369	r000003377	0	8724	171	962	f033	1.0	matched
1370	r000003377	0	8724	341	NA	NA	0.0	unmatched
1371	r000003387	0	16822	171	963	megabase_171	1.0	matched
1372	r000003388	0	9873	419	964	f046	1.0	matched
1373	r000003389	13900	15124	61	965	f003	0.9983660130718954	matched
1374	r000003391	8342	16489	61	966	f017	0.9998772554314471	matched
1375	r000003391	9388	9498	35	NA	NA	0.0	unmatched
1376	r000003394	0	18918	421	967	f050	1.0	matched
1377	r000003394	0	18918	843	NA	NA	0.0	unmatched
1378	r000003395	0	14838	171	968	megabase_171	0.9999326100141519	matched
1379	r000003395	0	14838	343	NA	NA	0.0	unmatched
1380	r000003404	0	14243	421	969	f046	1.0	matched
1381	r000003404	0	14243	843	NA	NA	0.0	unmatched
1382	r000003405	0	13578	421	970	f046	1.0	matched
1383	r000003408	0	12105	171	971	f033	1.0	matched
1384	r000003408	0	12105	341	NA	NA	0.0	unmatched
1385	r000003409	0	15212	171	972	megabase_171	1.0	matched
1386	r000003415	0	15153	171	973	megabase_171	1.0	matched
1387	r000003415	0	15153	512	NA	NA	0.0	unmatched
1388	r000003417	0	14402	421	974	f052	1.0	matched
1389	r000003418	0	21634	171	975	megabase_171	1.0	matched
1390	r000003420	9660	12351	848	NA	NA	0.0	unmatched
1391	r000003420	9660	12351	423	976	f046	0.9988864142538976	matched
1392	r000003422	0	13844	171	977	megabase_171	1.0	matched
1393	r000003425	3301	14576	422	978	f049	1.0	matched
1394	r000003425	3301	14576	842	NA	NA	0.0	unmatched
1395	r000003426	0	17047	171	979	megabase_171	1.0	matched
1396	r000003428	9223	10472	61	980	f018	0.9952114924181963	matched
1397	r000003428	9223	10472	184	NA	NA	0.0	unmatched
1398	r000003428	9223	10472	367	NA	NA	0.0	unmatched
1399	r000003429	0	15215	171	981	megabase_171	1.0	matched
1400	r000003430	7919	11353	172	982	f020	0.9994175888177053	matched
1401	r000003430	7919	11353	343	NA	NA	0.0	unmatched
1402	r000003438	0	21382	171	983	megabase_171	1.0	matched
1403	r000003441	0	17493	171	984	megabase_171	1.0	matched
1404	r000003442	4134	5352	61	985	f005	0.9991789819376026	matched
1405	r000003442	4134	5352	121	NA	NA	0.0	unmatched
1406	r000003442	4134	5352	182	NA	NA	0.0	unmatched
1407	r000003443	0	12516	171	986	megabase_171	1.0	matched
1408	r000003443	0	12516	341	NA	NA	0.0	unmatched
1409	r000003446	0	12814	421	987	f049	1.0	matched
1410	r000003448	0	13678	171	988	megabase_171	1.0	matched
1411	r000003449	0	3537	420	989	f045	1.0	matched
1412	r000003449	0	3537	842	NA	NA	0.0	unmatched
1413	r000003452	9695	15382	841	NA	NA	0.0	unmatched
1414	r000003452	9695	15382	422	990	f049	1.0	matched
1415	r000003453	0	17849	171	991	megabase_171	1.0	matched
1416	r000003457	14358	21027	420	992	f052	1.0	matched
1417	r000003457	14358	21027	841	NA	NA	0.0	unmatched
1418	r000003458	2	12541	171	993	megabase_171	0.9998405230842835	matched
1419	r000003461	0	14323	171	994	megabase_171	1.0	matched
1420	r000003462	0	2747	422	995	f047	0.9989090909090909	matched
1421	r000003462	0	2747	840	NA	NA	0.0	unmatched
1422	r000003464	9318	10213	61	996	f005	0.9988826815642458	matched
1423	r000003464	9318	10213	123	NA	NA	0.0	unmatched
1424	r000003466	3991	5209	61	997	f002	1.0	matched
1425	r000003473	0	8032	172	998	f033	1.0	matched
1426	r000003473	0	8032	342	NA	NA	0.0	unmatched
1427	r000003474	9952	17432	422	999	f051	1.0	matched
1428	r000003478	9	17800	840	NA	NA	0.0	unmatched
1429	r000003478	9	17800	422	1000	f052	0.9994943820224719	matched
1430	r000003481	0	10880	171	1001	megabase_171	1.0	matched
1431	r000003481	0	10880	341	NA	NA	0.0	unmatched
1432	r000003483	0	12558	171	1002	f026	0.9998407643312102	matched
1433	r000003483	0	12558	341	NA	NA	0.0	unmatched
1434	r000003483	0	12558	512	NA	NA	0.0	unmatched
1435	r000003484	0	12007	171	1003	megabase_171	1.0	matched
1436	r000003484	0	12007	341	NA	NA	0.0	unmatched
